id,text,polarization
arb_01a912619b56a23e24a1c4c9ef6bb4c8,اعتداءات وانتهاكات من قبل قوات الأمن التابعة لنظام أحمد الشرع الجولاني على أشخاص من مجتمع الميم عين ومن المتحولين جنسيّاً وذلك بسبب ميولهم الجنسية.,1
arb_02e23f957647fdc716ebf244f9d2de41,السلوك الخاطئ مرفوض من كل الطوائف وهذه العقليه لاتبني وطن ولايمكن البناء عليها مستقبلا.. وفي النهايه العرب والاسلام عند الغرب بعير.. بكل طوائفنا...,1
arb_2ed5c39579109a25468dac708b1de1b3,عميل الامارات الذي تريده هي وتريده اسرائيل,1
arb_420ef982c6b1f1a53ef5b8f27a5e0d72,"كل الفلاحين والصعايدة هتلاقيهم موافقين علي حوار الختان ده ..
لازم العقوبات تكون رادعة ف الاماكن دي لاي حد يختن بناته .",1
arb_14aaa129647b4eb309c4a43eec890124,حرام كل دول اطفال هيتربوا مع أهالي مشوهه فكريا ومحتاجه تتعالج ,1
arb_f719cd5a4255525d98225e9dbfa18a0a,كل الي مشجعين الختان دول عاوزين نحطهم في ليستة الاول محدش يجوزهم عشان بناته ميتأذوش ومحدش يعيش مع بهيم زيه وثانيا يتقبض عليهم,1
arb_92b8f11fb815eec3cd5bbc8e57fc8613,احدى مرتزقات #البوليساريو، لكي لا تدفع ثمن مخالفة مرورية   بسبب  حزام السلامة، تهدد أفراد الشرطة بأنها تنتمي لعصابة صندلستان و سوف تنظم وقفة احتجاجية ههه ... ,1
arb_bf2d57ee7af23364011240631e3b9dc0,تمت المصادقة على قانون تكميم الأفواه,1
arb_83eb98750ff550588aa5c33b110deca5,تكميم الافواه ام تشجيع للفساد والله سؤال مطروح، في ضل مطالبتنا بالمحاسبة للفاسدين ما نرى الا سياسة القمع والبلطجة,1
arb_2a5c4d903600110d4620439b002722d8,الصحف الألمانية نشرت اليوم تحقيقا عن المنشورات التي نشرها أبواق فلول النظام البائد على أنها انتهاكات الحكومةالسورية، أكدت فيه أن أكثر تلك المنشورات مزيفة,1
arb_7fa61bb0f26590a7b869e67d3e5765d0,اوقح جن.س بشري هو هذا النوع لو وجدته في حساب احذف المرض لانه سوف يعادي الجميع بالكذب و نشر الاخبار الزائفة مثله مثل قناة الجزيرة و من معاها لا مصداقية لهم الا عن طريق الاعلام الغربي اسيادهم الاحرار,1
arb_2ce463c19e3d4e0b277ac912b9035a8f,"عم تنحرق اعصابنا عالفاضي يعني؟
ولا شو
لأن ما بقا النا نفس ناكل و نشرب من الاخبار
لو يسكرو صفحة كل واحد بينشر اشاعات و طائفي و محرض",1
arb_c7d71ea3cc5a5063759135a748ce4112,"الحكومة بتتحمل المسؤولية، لا عم يتواصلو مع الشعب ولا عملو منصة رسمية نتابع منها الأخبار و القرارات، وسكرو القنوات التلفزيونية.
مجرد مهتمين بالسياسة الخارجية وتاركين الشعب يضرب أخماس بأسداس.",1
arb_240ce34eddde5f105e60a129c6c8405d,كل اللى بيدافع عن الختان فى الكومنتات لازم ميعيشش وسط بشر ، لازم عقاب رادع ، ايه كمية الجهل و التخلف دى كلها ، الختان جريمة يا جماعة,1
arb_9851e55780023a2d72ffb95b83190824,الجريمة أن وزارة الصحة تشارك في هذه الجريمة و هي منع ختان الإناث في المستشفيات مع حاجة بعض البنات للختان .,1
arb_04f778674ded378feaa96b7e6a28252f,عاوزين المجتمع يخرب اكتر ما هو خربان بفكركم المعادى للسنة والشريعة جاتكم القرف فى مناظركم,1
arb_6a367eaeee7254f93517297cdde6bd0f,ياستي هذا قرار سياسي بس عبر الحكومة الموحدة او الخفية طبعا اهداف شيطانية وسخة اهمها تقليل النسل .. ممكن تتوسعي لو حبيتي .. طبعا دي مواضيع ثانية ومختلفة .. اطيب المنى,1
arb_3b2da281bb10fc8e4fe38f65597d7fd2,"بعد الشذوذ تخولو الى تعقيم الاطفال تخويلهم من ذكر لانثى معناه سيصبح عقيم ..والعكس كذلك وهذه هي خطتهم تحديد النسل...
فستانك حلو ",1
arb_59a2267c9f5adfedb7a6d355c48bf4f6,و يمكن هوسهم بتشجيع التيار هذا و التطبيع معاه هي محولة يغطوا على ضحاياهم من الاستغلال الجنسي للاطفال، ماهو معادش مقبول تقول على جماعة الميم مختلين عقليا و لازم يتداووا! ,1
arb_001be499ecdccf4324afab51f0f140d7,هؤلاء لا يمكن اعتبارهم أقليات حتى يكون لهم حقوق، هذه الحالات شأنها شأن الجماعات الإرهابية بتأثيرها على المجتمع وخلق الصراعات واستهداف الأمن الإجتماعي.,1
arb_5137faab92de4241e30cf651b591e4c4,"و مجتمع الميم ده مش انقلاب علي الفطرة البشرية السوية و تشويها لطبيعة البشر
الا يستحقوا العقاب و اللعنة في كل مكان و زمان
لكن لا عجب في منظمة يقودها الغرب الملوث.",1
arb_c166df6b42a634887179096961901500,حرام عليكم اتقو ربنا بي بناتكم اشمعنى الكلام ده بس بمصر حرام عليكم الكلام ده كان زمان من ايام الفراعنة من سنين كتيرة والوقتي معدتش في ختان يا مسلمين,1
arb_36f59b0ed610b43e9722e7082b6168a2,يال العار تريدون تغير العلاقات بين الرجل والمرأة ثكلنكم امكم اين حقوق الإنسان والحريات للشعب الفلسطيني كفا تظليل Free Palestine,1
arb_12c2c4793a19b0d499375c2fc3039e8f,افكار اليسار الراديكالي المتطرف الذي حذر منه الرئيس ترامب مراراً وتكراراً بدأت بالصعود والانتشار,1
arb_ccb26652f78d4446961a5825472b6919,كان يظل كافر احسن الاسلام حرم الشذوذ لانو دين الفطره وعقاب قوم لوط مذكور بالقران فاي واحد يحب الشذوذ يخرج من الدين اما مسلم وشاذ ما تجتمع,1
arb_0f11dd1910eeaead3cff2755bf9e9268,إن شاء الله ياجماعه ربنا ياخدكوا انتوا وكل الي مأيدين الختان ونبدأ من اول وجديد ع نضافه مع ناس متعلمه بجد وواعيه بدل نعيم الجهل الي انتوا عايشين فيه ده,1
arb_c6ae27b67049869bf62790dd2c439d82,سكاي. البالية. مثل. الامارات. ودحلان. وعباس.,1
arb_f1a554835428abb3426a4156fd3ff266,سبب بلاء القضية الفلسطينية هاته الوجوه التي لم تقدم للقضية الفلسطينية سوى العمالة والخيانة,1
arb_b2294108e66900c81e940cb32e600d80,صاربدناسوريةلترجع سوريةمتل زمان راح الوطن وحاربواالشعب وجابواشعب غيرشعب وناس اشكالن مومعروفين من وين وعم يضحكواع الكل ويقولوادولةورئيس ودستورومجلس شعب بلاشعب,1
arb_37fb711e25261b712c6c9c8df0c9a549,ألا تخجلون أين کافة حقوق دستوریە الأمة الكردية التي وافقتم عليها ووقعتم عليها قبل أيام؟,1
arb_49aa5fb573fd251a60821c564abe9dbc,والجولاني يبقى خمسة سنوااات انها الدكتاتورية تبعث من جديد من الاسد الى الجولاني سوريا تعيش الظلم,1
arb_db02c6c27dc245b0882b30f379f0d6db,"اي نفس القديم شو فرق
هو كل الحكي ع تنفيذ حبيبي مو ع الاعلان الدستور الي قبلو متلو مع بعض الاضافات والمسميات وليش مو مجلس النواب الي بيعلن حالت الطورى نفس الشي بس بغير قلم وغير اشخاص",1
arb_1b36c0b661c4c1454ea41a0adc457004,يا بني إسرائيل قسمت سوريا و تقصفكم كل يوم .هههه وانتي تتحدث عن دستور و مرحله انتقاليه... ولا سمعت له ولو مجرد ذكر لنتنياهوا...,1
arb_1be2efc8b8962f13550fa6cb7cb5d4db,شو بيتختلف رائيس سني عن علوي اذا كانو بنفس عقلية و مبادئ و سلطة رجل واحد... محزن مبكي انو بكل دول عربية ما في اسمو ديمقراطية في عندا حكومات استبدادية وبس...,1
arb_9e84ac84ccd38003b66318dea5ea0253,يخلي يبلها ويشرب ميتها . قال اعلان دستوري قال . هذا فرض حكم واقع وتسلط للسلطة لرجل مازال على قوائم الإرهاب وهو مجرم مدان يجب سجنه,1
arb_8b21446c353966098ca20031731e0d95,اهلا سورياستان الجديدة لنشوف لشوكت تبقى 🤣,1
arb_9a5d4228594154bc1c5787e71f86ef7f,الفوضه التي افتعلها انتم ب تعليمات صهيوانيه تركيه لتغطيه ع اكمل الصفقه الاقليميه لتوزيع الكيكيه عليهم جنوب اسرئيل وتركيانحو شراكة اتتم تعرفون دلك,1
arb_14791624d41f6cce1208066e0bbbddf4,كل الشكر للأمن العام والجيش على مايقومون به وخسئ المجرمين والقتلى واللصوص شبيحة وفلول بشار اللص المجرم,1
arb_b1208c99390c301501918da8e43d7e9f,تفه ع شرفكن يا حرامية يا قاتلين انتو والكر الجولاني تبعكن,1
arb_3dee2fa29c4ca817fec20e2f62878d3c,#الشرع ارهااااابي وستبقى يداك ملطخة بدماااء الاطفال والنساء والابرياء العزل,1
arb_2baa37b6c20998e0580828a63c15ce36,"انتبهوا
وهو عم يقول بعض الأطراف زور زورة الله أكبر تخيلتو قلب لأبو محمد الجولاني
كأنو ماناوي ع خير لهو الأطراف ع قولة سيادو",1
arb_78007f822fa085179c8435457b0ce87d,"لم يتغير شي نفس الحقد ونفس الظلم ونفس الاجرام
راح طاغية اجا طاغوت",1
arb_94a5aca38ee5354ee867c3e978b4645f,وطلع كلامه صحيح ذبحتم الاقليه وقتلتموها يااقذر عصابة مرت في تاريخ البشريه,1
arb_7fce109ca26274e5c71868810145f95e,اقسم بالله العظيم اني اول مره اشوف داعشي يحجي عن للانتهاكات هههههههههههه وبسط الامن وانته اختصاص جهاد النكاح والذبح وتهجير واعتقال الأبرياء والقتل على الهوية,1
arb_efbd4a6eec4a7d361cef0d282037b017,طلع حكي النظام البائد صحيح والدليل المجازر لي صارت بالطائفه العلويه,1
arb_2adeb111b9aae69e2032c8a2a2bcccbb,للارهاب والكذب والنفاق عنوان….الاخوان…والجولاني مثال,1
arb_d20803b855541acbaedfda19b773bb96,وظلع كل كلامه صح واول شهرين هجرتوهم وذبحتوهم تحت انظار الكاميرات والعالم كله شافكم,1
arb_2c67dd3e22649e2d4dc10efbc7a43cd6,الذي حصل ليس حرب اهلية وانما ابادة جماعية بحق الاقليات,1
arb_ab6ae8b354f5cb2c92e1210b659c51f9,يعني شورأيك أستاذ بشار ينقتلون الامن العام عادي مشان فلول نظامك الساقط يضلون يسرحون ويمرحون وينكلون ويغدرون بالعباد مشان حضرتك تضل مبسوط من حكومة الشرع,1
arb_53c1a7daea95d0986e8f1de6940bdb50,"طيب ليش ما حكيت عن محاولة الانقلاب الفاشلة من فلول النظام البائد في الساحل ،
الدولة ما فعلته هو رد فعل لضبط الأمن واخماد فتنة فلول النظام ،،",1
arb_f34d5f3be74db56f009bef2689c15dea,البادي اظلم هنن قامو ا ضد الدولة وقتلوا شباب الأمن العام غدر هي خيانة كبرى زعزعة الأمن,1
arb_eec0c9634f4cbe40cab7dd00eebe18c8,هلق صار عندكن لسان وين كنتو وقت كان نظامك يقتل بالسنة,1
arb_6e104fa7e3cebc6c67a71fcca9841d8a,"دستور لا يمثل إلا من كتبه
وهذا ليس إلا دستور دكتاتوري طائفي قومجي",1
arb_8456083d9dae1f953258f5baee472492,المندوب السامي ارجعنا لعصرو رح يكون اسوا من اليهود على اهل غزة,1
arb_204286e12c5acdd7b955c8ed8ee4c743,يعني دول بجيوشها مش قادر علي غزة هياجي الراجل المهجن ده يديرها هو اي عته وخلاص,1
arb_73c50d209cd6e7fe17919006ef299177,العله منهم وفيهم.... والاداه اي دوله تبرر وتظفذ مصالح كيان باقى رغم انوف 2 مليار نعام رؤوس بالرمال وبطاريق تصفق وتطبل وتهلل لل 22,1
arb_30807bc56f236e8ce2ec0031eaf2f0de,لم يتغير شيء حقًا.. لم تتوقف الحروب الصليبية أبدًا.. لكنها كانت مغطاة بعباءة نشر الحرية والديمقراطية.. وما يحدث الآن هو مجرد إزالة للعباءةن,1
arb_1c46cde66ec23d6b53a7fe5ce9f4623a,ينادون بالعلمانيه ويريدون تطبيقها على المسلمين فقط في حين انهم يحشرون كل معتقداتهم في السياسه,1
arb_958feed04d7dd56b84c4e4a670d98cea,اللهم زد وبارك بحرايق في امريكا ,1
arb_e7b15f8a2007f0e4b43eaf042f7e357b,حركة فتح حركة علمانية مدعمة من الغرب يعني كلهم عملاء,1
arb_0b1ddfc7445dd7d6d1a5e645b7f90a39,"السلطة باجنحتها انكشفت امام الشعب ولن يرضوا بحكمها وهم مصطفون خلف حماس .
حرب غزة كانت كاشفة وانتهى الامر .",1
arb_738ead98f64bb08a8c03bc9c8f494b75,"أي قرارات تاريخية في وقت لا يستطيع عباس نفسه رفع صوته في وجه عدوه ؟
بئس الرجل وبئس القرارات التي اتخذها ويتخذها وسيتخذها .",1
arb_0afaa6a9ec8853a15ef4d671713eb9b5,هذه خطة ترامب ومكشوفة واووووو بمعنى ما دخلتش من الباب راح ادخل من الشباك,1
arb_bed650905839f50a561001d567648f8c,شو هالتقرير الالمعي …. وقت بدكم تسوقوا للبشر مافي اشطر منكم ….. عرفنا هلق انه علاغلب هاد صهيوني بايع نفسه,1
arb_f66e2938056139183c9bb63a318e330f,باع الدين و الارض والعرض كما باعت قناتكم تماما,1
arb_4e39b7282a723c32edf9429d23ccfc62,لا تستطيعون لان السموم التي دست من قبل شيوخ المنابرفي عقول الشعب وجرت في دمائهم صعب تقدروا تعيدوها لسابق عهدها,1
arb_14fa0c487a727a4dfa6915b472aa6488,اقرو دستوركم ووزعوه على داعيمكم اصبح صفحة سوداء سابقا للشبيحه ولاحقا لكم فاين العدل,1
arb_8fc8edbec241084cd402f2e952a0bea4,ولك ياجماعه عن اي فلول عم تحكوووو هاد اجرام بحق اهل الساحل اكتر من 30000الف بريء وبيوت ومحلات تجاريه لس بتقولوو فلول,1
arb_db3c3ad153141ddd9cc0ff751e0ea650,كل بلاء ومصاٸب سوريا اجتنا من اهل درعا الله لا يسامحكم,1
arb_746f8fc6f67ee6a264a5f1741af931be,اضبطو الامور وتعاملو مع الشياطين لضبط الامن الكل عم يشتغل فينا وعلى جميع الاصعدة,1
arb_53f463414b3acc9726fe20f2d604c253,والجهاد الذي انشد به في الجوامع لقتل طائفه كان موضوع نقاش هاد رقم واحد بالكذب والنفاق التي يتشدق به كل مغولي وتتري و سليم العثماني ويلكم من حساب ربكم يوم ترجعون اليه,1
arb_83dc306c3238087868753de3f0cf4a09,طالما أنكم تبررون كل جريمة بفلول النظام وتقصون من تقع بحقهم الجرائم لن تحققوا ماتدعون أنكم تريدون تحقيقه..لكن الله كبير وسيأخذنا لنا حقنا,1
arb_2ee9bd74919334cb0aad38616f01fd81,"هذا واحد مهسهس
دخل القطاع اول مره وتركته سماح ورد رجع مره ثانيه للقطاع راحت أسرته",1
arb_62681f955a7203f6fef54a36e19e889b,مازلتم تكذبون وتعرفون انكم تكذبون (إذا كنت لاتدري فتلك مصيبة واذا كنت تدري فالمصيبة أعظم) كان الهجوم على الدالية وبيت عانا بألاسلحة الثقيلة بدأتم بالقتل لتقولو فلول الاطفال والنساء فلول ,1
arb_0f6aaf43c95c96296702019482792394,أينو سلم اهلي هادا نتفوه للساحل تنتيف فلول النظام لجهنم بس المدنيي,1
arb_608b0016b277e4a9a8ce672208e0bf69,اكبر تضليل صار انهم سلموا البلد لعصابة الجولاني بعدما كانت بيد عصابات الاسد,1
arb_46ce7ff453a21d49734a8a9e3f960461,"موت ف الامهات القويه بتعجبنى الام البتكون زى الكلبة ما بترضى ف اولادها
وصف الكلبة الام الشرسه ما قصدى بيهو تقليل حاشا لله بس بتعجبنى شراستها ف اولادها",1
arb_294253aad2045b3d78766ab4e8b2ac7a,العقوبه هي الاعدام بميدان عام حتى يكونون عبره لمن اعتبر هذه أعراض ناس وحتى يفكر الف مره من تسول له نفسه القيام بهذه الأمور المشينه,1
arb_69d3941e37402985d747846251ac1833,لعمى كأنو بحياتن ما شايفين بنت شو هالقرف الله يعين البنات المصريات ,1
arb_4ac4d6c9c2fa5207561115c88129090e,احتشمي يا حبيبه الطعام المكشوف يهدي عليه الذباب ...الله يهديكي ..ويبعد عنك هالوباء اللعين عودي الى الله واستغفري لذنبك ولا حول ولا قوه الا بالله,1
arb_f24b36b3f96af3ab9c4fc48f5e5e63d9,بنطلون ولبس خادش وما بدكم تحرش اذا البنت مو حافظه دينها ولبسها ولا الاهل هل الشارع راح يحافظ ؟ ارجعو الى الستر ليستركم الله,1
arb_9b54694ae8297da51d1886c7c3a76ce4,مفروض القانون اي واحده تلبس لبس ضيق او لبس خارج على القانون تاخذ حبس على طول في,1
arb_30bb5a4e038ef1e21f31181ce97c74be,ماذا تتوقعون من دولة یحكمها خسیس مثل السیسي هذا هو مرادهم وهذا هو امنیتهم الانحطاط الاخلاقي وتفشي الرزیلة والدعارة لان الذین دعموا السیسي وزمروا وطبلوا له كانوا اغلبیتهم اهل الرقص والاباحیة .....,1
arb_1d99ebcb58f6063c62e07469255b8bcd,"طيب بس هنه يبطلو ينزلو بوستات وصور مستفزة وفاضحة الجمهور ببطل يعلق.
على مستوى الصور الهابطة بتكون التعليقات هابطه متلها ، والراقي والمحترم ما حد بقدر يعلق بشي سلبي",1
arb_17f8db0948a09ebd8ac5b30bb6e3de12,"الشيء الملفت نحن الجزائريين لما نحتج مثلا على شيء يخرجوا هوما المغاربة يجريو يضحكوا وهو مايعجل بالدولة تاعنا باه تغير هذا الشيء 
 صراحة ساعة ساعة نستفاد من الحماقة تاعهم ",1
arb_cbd116a14f066e8492adebf6398e9d4f,ما فشروا انو بصير تطبيع كل اجر شاب من شبابنا استشهاد تسوي راس كل الدول فشروا,1
arb_8325a9db691bb2b70a24b0896e3ef158,كل شي في الاردن يخسر والي يربح يروح لجيوب ....,1
arb_4d177f9e8e7978be41f13fe413b87114,الدوله عمرها ماربحت دائما خسرانه عنجد الحكومه بتحزن خلص ارفعوا الأسعار المواطن بتحمل,1
arb_f88d15858dfb0756eaaae2f4643155e4,وداعا بنك القاهره وكل شئ اسمه قاهرة المعز لدين الله الفاطمي ومبروك للامارات,1
arb_7fe9870a9386afee4e702b6c380fc492,مشكلة مصر بدأت منذ إنقلاب الزعران واللصوص والمتآمرين ضد الشعب في سنة 1952,1
arb_f4dc65b464d7da0ea718a1c1f22110d4,مش محمد معيط كان وزير المالية السابق بعد ماخربها بقى في منصب عالمى وتنفيذ فى الصندوق الخراب الدولى,1
arb_dd8e3eed656741e7c6757646d93942d8,صندوق النقد الدولي مجموعة لصوص هدفهم الاول و الاخير السيطرة على الشعوب,1
arb_fc34d2c92b4bb6aa1f68f4266c7559b0,والله يا دكتور فقدان امتيازات حواجز التشليح وتجارة الكبتاغون والسمسرة على ارواح المعتقلين صعب ,1
arb_b80e1d8a9bfa7a27d704447a1d2464da,لم يعد هناك داع لمشاهدة مسلسل معاوية بإمكانكم رؤية اجرام بني امية على الهواء مباشرة,1
arb_22b5fe62a0277563fd3d78c3833e8120,ان تركيا ستحمي رجلها بكل قوه وامريكا ان لزم الأمر ستتدخل ، والنتن ياهو ما بترك الجولاني الي زرعه لذا ان لم تتدخل روسيا وايران لن يكون حلول عسكريه ابدا لان الكفه راجحه جدا للانذال,1
arb_0d4d81a6610536ef80efc2d0e23f45dc,لم يعد الواحد يمتلك القدره على الرد والتعليق على تصرفات هؤلاء الإرهابيين أين العالم يلي خرج من أجل غزه لماذا لا يدافعون عن السوريه,1
arb_de660f250263c05460df7f05e4930f25,ثورة الجياع يا شعبنا ثورة الجياع الوضع لايطاق الشعب يريد اسقاط الجولاني وضع اقتصادي شو عملوه فينا الدول الكبرى تأمروه علينا واحتلونا الارهاب,1
arb_6f0c03805777e8a8b4e1a796a9329006,لك والله حتى ايران الخرفانة ما عاد تصدقهم و قرفت من ماضيهم الاجر،،،امي و اشاعاتهم,1
arb_01e5069cbc3f747489f2c31661eaa39a,"#بالمشرمحي.. ثورة الجياع.
لا شيء يوحدنا.. سوى الجوع، وهو باق ويتمدد.. 
أمام مجلس الغنم الأسدي البائد، وأمام مجلس الشورى الشرعيه القادم.",1
arb_ea35837e95946c7ce5b4cc619f93b90d,لو الحكومة تعرف تشتغل كانت دعمت البدو وضربتهم ببعض وحاصرت المدينة بقطاع الطرق بس حكومة فاشلة ما بتعرف تعمل شي,1
arb_8a9e5d45d77d960d18f9a6ed3d570804,"ثورة الجياع 
خيانة العظمى
 ومن هنا أثبتت للتاريخ انو الدرزي باع وطنه وارضو. مشان سلة عذائية كيلو عدس مسوس وعلبة مرتدلا معفنة
الهجري خالط فياغرا مع فوتكا مع كبتاغون ضربوا لفيوزات ",1
arb_7060718572a5f3a4f696ea1bb272b6fb,اعتقد سوريا للتقسيم أو الحرب الأهلية كل جماعة متحالفة مع دولة... الدروز مع إسرائيل والاكراد مع أمريكا...,1
arb_e61ed855bc0f7188754f3570377f271e,"ماذا فعلتم وماذا حققتم خلال شهرين من تحريركم سورية؟
الحقيقة والواقع تقول لاشيء.. ",1
arb_8f54cf4c4a77aec41cf3095fcb3f1aaf,-انتقلنا من دولة يحكمها شيء من القانون  إلى دولة لاقانون يحكمها إلا قانون ذوي اللحى. ,1
arb_afae8f3a013f180f46a301b997098493,الأغلبية الوحيدة الشريفة في سورية هم الفقراء،الذين اليوم لا أحد يمثلهم،والثورة الوحيدة الشريفة القادمة التي سوف تمثلني هي ثورة الجياع !,1
arb_e1ae9c5d612b628cccd0a8e3571c7f48,جماعة ثورة الجياع وصلتم المخبز هل انتم قادرون على صناعة الخبز بمفردكم أم صدقتم من سيهديكم المن والسلوى كول عمي كول,1
arb_032dbda40ab2a3b15600139c84eacf11,تركيا تقضم في الشمال واسرا /ظيل تقضم في الحنوب والهبايل يحتفلون بالانتصار على فلول التطام استفيقوا ايها النوم,1
arb_774fc71a9fc1a7d8c4b095cd4e5c170b,ابوهم الذي قتله فلول النظام المجرم تجار البنتاكون هذه الحقيقة لماذا تتجاهلونها وتكذبون,1
arb_ef90abfb1713c1e437d1155ca8ab15fd,اعتقد حسب المعطيات أن دول من شمال إفريقيا ستسقط على يد المهاجرين الأفارقة ربما بعد 20 سنة او 50 سنة بسبب الرشوة والخيانة والحقد .,1
arb_e00655cd65a1f01a5f530544fbe03124,العرف ثم العرف ثم الرشوة إذا أردت منصب عمل.,1
arb_2fb71416240e421a166b0e26c216949d,تاريخكم القذر تلمعون بي بالمسلسلات لو تموتون تبقون اقذر ماخلف التاريخ,1
arb_371460ac93e6a7c984aa207118735024,لمع الخرا يبقى خرا لو انفقتوا كنوز الارض.... لعنه الله قاتل مولاي الامام الحسن عليه السلام,1
arb_68aa52820706be85191b4b92a12463d6,واضح من الاعلان ومن الممثل اللي واخد دور معاويه انه مسلسل مقرف وماحد رح ياتفرج عليه,1
arb_8cc1883151dcea6265404e3aa62124bf,انت قليل الادب لا عندك نخوه ولا رجوله ايه ده حتي المذيعه المتخلفه اناي قاعده مغ ابن خالتك علي مصطبه بيحكي لك شكلته,1
arb_2237448d591a650530199f7270ce6da7,مين شيرين مين حسام حبيبي عشان تعملي حلقات عليهم انتو معاكم ملاين مش حاسين بالشعب ناس فاضيه قوللنا كيلو اللحمه بكام والأسعار ايه انما انتو مش حسين بحاجه معاكم ملاين انما لو سألناكي فساتين بكام وهو معاه ايه وشيرين معاها كام مليون انتو ناس من كوكب تاني,1
arb_a9ea97539ce7be5112df38589f02c3a4,احنا استفدنا ايه من قعده الستات اللتاته اللى قعدها حسام دا مش كلام رجاله ابدا خلاص الست بقت غريبه عنك اسكت بقى,1
arb_5d66796ba6a9d6230951a653a6bcee28,يتكلم كثير ويشوه سمعة شيرين في كل لقاء وهذا لايضرها لانه مريض,1
arb_653dafccc8a82c82ebb9b700cea8b38a,المذيعه مذيعه فضايح ولاتصلح مذيعه سوي في الفضايح والضيف افاق,1
arb_111602157f1085c4434554cc2bc29bde,"اصلا لو كان عنده ذرة رجولة مكنش قعد يحكي حوارات حصلت بينه وبين مراته حتى لو كانوا مشاهير
قاعد زي الحريم يتكلم عن عرضه
رجالة اخر زمن
نرجسي خبيث جدا
ومحضر شهود كمان",1
arb_060b540e8a9dbca23f6e12ae308880fa,"وانت بقه اللى خليتها تعمل البومات
. كنت اعملها لروحك لما انت شاطر كده . طب اديها سابتك ورينا بقه البوماتك وشطارتك يا عسل",1
arb_0b62c120796c6ce6c2e464578dd02d7d,حسام حبيب طالع بيكلمنا عن إنه شيرين نجحت في عهده وانها يا عيني كانت مغنية مغمورة قبل ما تتجوزه وهو أصلا مستضيفينه لإنه طليق شيرين حسام حبيب محتاج طبيب نفسي يعالجه,1
arb_9f6260716960467192272b569f17bfe3,نرجسي نرجسي، كافي عليك يوم واحد تبقى مع العملاقة شيرين، كافي كانت فريستك تفرغ بها نرجسيتك,1
arb_f6587ac40b9acbb1ca76c1ee4949458a,"عودة شيرين وحسام حبيب.
هنا يستحضرني مقوله للمستشار مرتضي منصور 
الله يخربيت ام شرين علي بيت ام حسام حبيب علي بيت ام عمرو اديب 
ومن عندي علي بيت ام اللجان المرتزقه",1
arb_ec2d6945ed296a122b9f860d5c8bdab7,"الاسم :معاوية
الاب:.اباسفيان
الام:هند
الابن البار:يزيد
كان على المخرج تسمية المسلسل بأسم مسلسل العائلة القذرة",1
arb_d386aa1033b3ffda087c32e20cf06c8a,اتفه مسلس على مر التاريخ كله تدليس وتلميع المنافقين لاغراض سياسيه خبيثه,1
arb_64c5a87d49bdeeb0194700472fad4a7a,الرشوة هي السبيل الوحيد لتلبية احتياجات المواطنين ومتطلباتهم سواءا .في السجون او خارج السجون .دهن سير اسير .يعني احيب تيسير .,1
arb_8c8710b911ae81fdb528aa1061dbed50,واش توقع يجيك من اصحاب بطون كبيرة غير هلاك بلاد حسبنا الله ونعم الوكيل,1
arb_6a15fe20de5af712c7c8e01e21010985,كل شاة تتعلق من كراعها وكل واحد يتحاسب على واش دار سواء الراشي والمرتشي كل واحد راه عارف روحه ادا كاين منها وصح زعما تجيك نورمال تبني دار في ارض من اول باديها ب الحرام ؟؟؟؟؟,1
arb_149c30a30dbb8c2a8795806b98d7b751,الرشوة إلى بغينا نحيدوها فالمغرب كل واحد انطلق من راسو وميبقاش اعطيها ويدير القانون ديالو كتلقا بنادم شدوه البوليس على سمطة ولا شي ورقة كيمد لهم 50درهم ودوز راه أي واحد بغا يحيد شي حاجة ابدا براسو,1
arb_4057539258ead9f64392f7c51f7aa59b,بغيتي تقصد الهيئة الوطنية للمحسوبية والزبونية و الرشوة والوقاية من النزاهة 😂😂,1
arb_4f2ceda67f54e654e6e7791e0e529969,أكبر رشيوية هما موظفو السجون واو والله ماتيرحمو ياخدها منك وخا تكون محتاج لعنة الله عليهم إلى يوم الدين فين هما هاد المسؤولين بانو,1
arb_79412b37d24297d91e4db77387e37baf,موضفو إدارة السجون كاين فيهم الرجال اكاين فيهم البعض الشمايت حاطين غير على عيلات المساجين وعلى أخواتهم اوعايشين فابور,1
arb_57303e279cc7eaa2669b6e20b27b17fd,"الله أكبر عليكم يانقلابين يامعاويه وابنه فرقتو الإسلام مزقتوه ياابنا هند مصاصت الدماء
سلام الله عليك يارسول الله نادئ عليهم
ياابنا الطلقاء",1
arb_77cf63755256dd526b04fd24f1f55911,متعطش لمشاهدة ابن العاص كيف ينزع ملابسه ويهرب عندما أراد مواجهه علي ابن أبي طالب عليه السلام,1
arb_3d036ef5f50c3dd11ec2bf2c20e9ec3a,خال المؤمنين رضي الله عنه وأرضاه قاهر الفرس الي أحفادهم هسه ساحلين روحهم من القهر هنا,1
arb_b2e959a8a21a2a596030351b8ddd2eca,ممثلين زناديق بمثلوا صحابة رسول الله صلى الله عليه وسلم لوين وصلنا,1
arb_70dd6bf89bf90593ab90cca5e8b83f63,لو صنعون مليون فلم لن تمحون حقيقه ال اميه المقرفه,1
arb_dd4a79825835703a37b346eda60cd318,عادور النظام السابق بعمرو السوري كان يتعامل مع اخوه السوري بلغة الطائفيه ولا تنلفظ كلمه المذهب لاخير ولا شر بالشارع السوري,1
