id,text,language,language_name,true_label,predicted,confidence,reasoning,error
en_02a32c67fd6ec526fb2f61d2ea4443cc,"Ofc the Tinder Swindler is ""Israeli""...",eng,English,1,1,0.8,"The text uses quotation marks around 'Israeli' in a dismissive way that suggests negative stereotyping based on nationality/ethnicity, creating an us-vs-them dynamic that implies inherent negative traits associated with being Israeli.",
hau_faffc925bcf504fc5f105d7048d65027,be like say elon musk don don see shege and pepper for woman hand.😅😅😅😅😅 ##url...,hau,Hausa,0,0,0.8,"This appears to be a humorous comment in Hausa about Elon Musk experiencing difficulties with women, using colloquial expressions. While it makes a personal observation, it doesn't create opposing groups or express hostility toward any particular faction - it's more of a lighthearted commentary.",
hau_02d4233c60f738d23d660066eee82f35,@USER they are full of shit barayin banza...,hau,Hausa,0,1,0.85,"The text contains hostile language with profanity ('full of shit') and derogatory terms in Hausa ('barayin banza' meaning 'useless thieves'), creating a clear us-vs-them dynamic with strong negative characterization of the targeted group.",
hau_b91d92e900c5e350b5b7c8b61d1d45f9,"Yan birni nata boko, yan kauye kuma nata Aure. 😂😂...",hau,Hausa,0,1,0.8,"The text creates a divisive us-vs-them comparison between urban people (yan birni) associated with Western education (boko) and rural people (yan kauye) associated with marriage (Aure), reinforced by laughing emojis that suggest mockery or dismissiveness toward one or both groups.",
hau_81682e72afac5d9cbcc5271ae369fed2,4. the 1st lady suddenly loves almajiri..they are currently her children...,hau,Hausa,0,1,0.75,"The text uses sarcastic language ('suddenly loves') and implies hypocrisy or opportunism by the First Lady regarding almajiri children, creating an us-vs-them dynamic between political figures and their claimed beneficiaries.",
hau_528406355bcad3436407a267a853168f,"@USER wallahi, allah kare my daga shartin yahudu...",hau,Hausa,0,1,0.85,"The text contains a religious invocation asking Allah to protect from 'Jewish conditions/terms' (shartin yahudu), which frames Jews as a threat or negative force, creating an us-vs-them dynamic based on religious/ethnic identity.",
hau_d1797bc0e29ab491f61846c3a591fa3f,@USER ai gara dai su sakko ka haka nan...,hau,Hausa,0,0,0.7,"The text appears to be a casual conversational statement in Hausa without clear divisive language, hostile framing, or us-vs-them rhetoric that would indicate polarization.",
hau_39d2b9620728df8e36291249e2714325,@USER ka kyale matsiyata kawai.... ubanwa yace yayi picture haka da wadda ba muharramar saba...,hau,Hausa,0,0,0.7,"The text appears to be a personal conversation or comment about someone taking a picture, without clear indicators of group division, hostility, or us-vs-them framing that would constitute polarization.",
hau_48fc47f3ce1aa46a43e688854e556a81,wai sunce e arna kawai kake turawa. ##url...,hau,Hausa,0,1,0.7,"The text contains accusatory language ('sunce e arna kawai kake turawa' - 'they say you are just pushing paganism') that frames religious differences in hostile terms, creating an us-vs-them dynamic between religious groups.",
hau_9b13b2e186143e6c6a9b2bb8fbfb8c02,tunanin me kiwo din ae ya siyarwa inyamurai ne ba jama'arsa b ##url...,hau,Hausa,0,0,0.3,"The text appears to be a fragmented question or statement in Hausa about livestock/cattle and selling, but lacks clear opposing group framing or hostile language that would indicate polarization. The incomplete nature and potential URL reference make definitive assessment difficult.",
hau_ff8e49d6d21eec23b81807c8d44719cc,@USER the person behind this account i pray allah ya sa ka haifi yar iska... tunda har yanzu baku sa...,hau,Hausa,0,1,0.85,"The text contains a curse/prayer wishing misfortune ('ya sa ka haifi yar iska' - may you give birth to wind/nothing) and accusatory language about wrongdoing ('haram kuke aikawata' - you are doing forbidden things), creating hostile us-vs-them framing typical of polarized discourse.",
hau_a0f096abaf4fc1d0557f85a5b45992b9,"kaf twitter ba hoto me jin jiki kamar na diyar nan 😤 haushi nake ji in nayi karo dasu, gashi kattin ...",hau,Hausa,0,1,0.75,"The text expresses strong frustration and anger toward a specific group on Twitter, using dismissive language ('kattin banza' - completely useless) and labeling them as troublemakers ('yan wahala'). This creates an us-vs-them dynamic with hostile framing.",
hau_36a38449c2f445cbfa28410e266440c0,Muna rokon Allah ya shirya bala marke Amma tabbas bala marke yayi markade markade kala kala...,hau,Hausa,0,0,0.8,This appears to be a religious prayer or supplication in Hausa asking Allah for protection from calamity/disaster. It expresses hope and faith rather than creating divisions or us-vs-them framing between groups.,
hau_5557163320fea28644ec79e1b3edc652,shege don see me finish 🤦🏻‍♀️...,hau,Hausa,0,0,0.7,"This appears to be a personal expression of frustration or exasperation using Hausa slang ('shege') with an emoji. While the language is informal and potentially crude, it doesn't contain divisive us-vs-them framing or create opposing group hostility that characterizes polarization.",
hau_7ef83615514fda0ab6078743b08eaa92,"Duk shakiyancin da wannan agwalagwan yake, Buhari ne ya jaza mana tare da wasu sakarkaru 👁️! Gaskiya...",hau,Hausa,1,1,0.75,"The text contains accusatory language blaming Buhari and associates ('sakarkaru' - accomplices) for problems, using confrontational tone with phrases like 'ya jaza mana' (brought upon us) and ending with 'Gaskiyar batu' (the truth of the matter), indicating us-vs-them framing typical of political polarization.",
hau_315cec05a0ace22e27bfca2f1b7cb688,@USER nidai banga inda ya ambaci kalmar kafirci ba amma zaka iya fada man the exact second ko a ciki...,hau,Hausa,0,0,0.7,The text appears to be asking someone to provide evidence or clarification about where exactly someone used the word 'kafirci' (disbelief/infidelity) or called people 'kafirai' (disbelievers). This seems more like a request for verification or proof rather than expressing polarized views or creating us-vs-them divisions.,
hau_cf375a38b0bc7669ce77b0ba4775349d,"@USER dan shegiya jiki ba, dan yar kauye!...",hau,Hausa,0,1,0.8,"The text contains derogatory language ('dan shegiya jiki ba, dan yar kauye') which translates to insulting terms like 'illegitimate child' and 'village person' used as slurs, creating an us-vs-them dynamic and hostile exclusionary language typical of polarized discourse.",
hau_c7082eb307f1ec163c4b5be3eeffb1a2,@USER that our src president is there talking trash. dan kutumar uba...,hau,Hausa,1,1,0.8,"The text contains hostile language toward a president ('talking trash') and uses derogatory terms ('dan kutumar uba' - son of a leper), creating clear us-vs-them framing with insulting rhetoric directed at a political figure.",
hau_a9d595b048dc7863981e96f9f5808e5a,@USER to ke yar ina ce in su yan duniya ne...,hau,Hausa,0,0,0.7,"The text appears to be a casual conversational fragment in Hausa asking about someone's identity or origin ('are they from this world/place'). No clear divisive language, hostility, or us-vs-them framing is evident in this brief statement.",
hau_9c6ed4ae7ec8e634a3d4b105a0949596,be like you done see shege 😂😂 ##url...,hau,Hausa,0,0,0.8,"This appears to be casual, humorous commentary using Hausa slang ('shege' meaning trouble/hardship) with laughing emojis, suggesting lighthearted teasing rather than divisive or hostile language that would indicate polarization.",
hau_b3a3b763aaa35d99af8220175ef98cb4,Mutumin arziki ai baya satar akwati...,hau,Hausa,0,0,0.8,This Hausa text translates to 'A rich person does not steal a box/ballot box' - it appears to be a simple statement about wealth and theft/electoral integrity without creating opposing groups or hostile us-vs-them framing.,
ita_e3773d88e2d693ce38052b40f7556f6c,@USER Ma se hanno già detto che in mezzo a questi si nascondono dei terroristi!!! Dopo la mafia nige...,ita,Italian,1,1,0.9,"The text uses fear-mongering language about terrorists hiding among immigrants, creates an us-vs-them dynamic between Italians and foreign groups (Nigerian mafia, Libyan terrorists), and employs exclusionary rhetoric with 'No, grazie' rejecting immigration entirely based on stereotyping.",
ita_6deee928da30e7fa7dac30757937dd1e,"✳️@USER▶✳️lmmcompanyfull▶Sabato Santo Oggi voglio augurare un week-end di pace, amore e rifiuto di a...",ita,Italian,0,0,0.8,"The text expresses wishes for peace, love, and rejection of terrorist actions during Holy Saturday. While it mentions rejecting terrorism, it does so in a peaceful, inclusive manner without creating us-vs-them divisions or hostile language toward specific groups.",
ita_d2b3d224746ae324a811e8058f2aac1a,"@USER @USER Io a mia figlia di 6 anni li faccio proprio frequentare i profughi, come la guardo? con ...",ita,Italian,0,0,0.8,"The text expresses a positive, inclusive stance about letting their 6-year-old daughter interact with refugees, emphasizing love and mutual respect. This promotes unity rather than division or us-vs-them framing.",
ita_375a994491ae8267af57d5723af32e16,beyonce ha rotto in culo tutti i record. be brava. e con zero promo....,ita,Italian,0,0,0.85,"This is enthusiastic praise for Beyoncé's record-breaking achievements. While using strong/crude language for emphasis, it expresses admiration rather than creating divisive us-vs-them framing or hostility toward opposing groups.",
ita_4bd9f75ae4d755bbeb30fbe70a63f4f7,@USER visto che non ho avuto xiao ho dovuto assemblare una nuova squadra di femminielli per la mia s...,ita,Italian,0,0,0.7,"The text appears to be about assembling a gaming team after not getting a character named 'xiao', using colloquial language. While 'femminielli' could be considered crude slang, the context seems to be about gaming strategy rather than creating divisive us-vs-them rhetoric or hostile group divisions.",
ita_fbbae877650ab4b167d8c17ec7e221ff,@USER @USER @USER:i migranti possono entrare in @USER solo se:evangelizzati e senza veli.Italia deve...,ita,Italian,0,1,0.85,"The text creates an us-vs-them division by imposing religious and cultural conditions on migrants (evangelized and without veils), suggesting exclusion based on religious identity and promoting nationalist isolation ('Italy must do it alone').",
ita_889d25b1c0a7735e10ab5f11aea7a7fc,"Nuovi reparti alla #Lidl, da domani ci saranno gli escape rom...",ita,Italian,0,1,0.85,"The text contains a derogatory play on words ('escape rom' instead of 'escape room') that appears to target Roma people, using discriminatory language that creates an us-vs-them dynamic against an ethnic minority group.",
ita_7b07e20dfc940ef7ffb15a63828cff7c,@USER tornate nei vostri paesi li avrete tutte le moschee che volete....no a Roma islamizzata...,ita,Italian,0,1,0.95,"The text contains clear us-vs-them framing ('go back to your countries'), exclusionary language targeting Muslims, and opposition to Islamic presence in Rome. This creates sharp division between 'us' (presumably Italian/Christian Romans) and 'them' (Muslims), with hostile undertones.",
ita_88a3cd147eb4663e60c44849b479d747,"L'ALLEGRA ARMATA DEI ROTTINCULO, altro CHE BANCAROTTA. SUVVIA, SIATE SERI DA ORA IN POI. OK ??? [URL...",ita,Italian,1,1,0.85,"The text uses aggressive language, derogatory terms ('ROTTINCULO'), excessive capitalization suggesting shouting, and dismissive tone that creates an us-vs-them dynamic against an unnamed opposing group.",
ita_56bd37fcd974175b9b04b7fcc8246996,"Liste stranieri: ""Speriamo sia retorica"" dice l'Italia @URL...",ita,Italian,0,0,0.3,"The text appears to be a neutral news headline about Italy's response to foreign lists, expressing hope that something is rhetorical. While it mentions foreigners which could be a sensitive topic, the tone seems diplomatic rather than divisive or hostile.",
ita_6f076fb7323babb425c4d6ce5c7ff04f,"Adi, anche Dio fa campagna gender, non se ne può più. Sarà ricchione pure lui? Se è un lui [URL]...",ita,Italian,1,1,0.9,"The text contains derogatory language ('ricchione' - a homophobic slur) and hostile framing against gender campaigns and LGBTQ+ issues, creating clear us-vs-them division with exclusionary language.",
ita_7023f86725086ca55f6feaf97a9ad515,@USER Basta mi sono rotto le palle. Noi facciamo cagare in strategia e pit ma il culo di quelli li n...,ita,Italian,0,1,0.7,"The text shows frustration and creates an us-vs-them dynamic ('Noi facciamo cagare' vs 'quelli li') with hostile language, though it appears to be about sports/racing strategy rather than broader social divisions.",
ita_cd3f0272e7e97b869adfb47a16975aed,"RT @USER Uno lavora in silenzio, gli altri fanno cagnara. Se io fossi quello che lavora direi, annat...",ita,Italian,0,1,0.8,"The text creates a clear us-vs-them division between 'one who works in silence' versus 'others who make noise', using hostile language and vulgar expressions to express contempt for the opposing group.",
ita_9850527988a3b896ba70689ec1a7aa71,"#quartarepubblica
#Islamofobia è giusto, perchè il #Corano è contro i nostri principi e contro la #C...",ita,Italian,1,1,0.9,"The text promotes Islamophobia as justified, creates a stark us-vs-them division between Islamic principles and Italian constitutional values, and frames tolerance as lies and hypocrisy. This demonstrates clear polarization with hostile framing against a religious group.",
ita_90bf52dc6538105d5fc2e5da247707f9,RT @USER Il prossimo ricchione che fa sta roba lo tiro sotto con l’auto...,ita,Italian,1,1,0.95,"Contains homophobic slur ('ricchione') and explicit threat of violence ('lo tiro sotto con l'auto'), creating clear us-vs-them hostility against LGBTQ+ individuals",
ita_8c0bbd9c7cf1d44f2b6aaf9bdd13722c,"Austria: Forza Nuova, manifestazione in favore di Hofer - Anche slogan contro l'immigrazione @URL...",ita,Italian,0,1,0.8,"The text mentions Forza Nuova (a far-right Italian movement) organizing a demonstration supporting Hofer (likely Norbert Hofer, Austrian far-right politician) with anti-immigration slogans. This represents clear us-vs-them framing around immigration and political ideology, creating sharp divisions between opposing groups.",
ita_c89e3b557ea8baefe3dad7d73d80ebfd,"Ci vorrebbe una bomba atomica in modo da fare saltare in aria la libia, siria e tutti i terroristi. ...",ita,Italian,1,1,0.95,"The text contains extreme violent language calling for nuclear bombing of entire countries and dehumanizing language against groups, creating clear us-vs-them hostility and advocating for mass destruction.",
ita_a1f5bf36e1dac702edbdbc2ffd712f29,Oggi un problema serio che e' venuto sicuramente e aumentato da un immigrazione incontrollata e non ...,ita,Italian,0,1,0.85,"The text frames immigration as 'uncontrolled and unmanaged' and directly links it to criminal activity ('Nigerian mafia'), creating an us-vs-them narrative that portrays immigrants as a threat. The language suggests hostility toward immigrant groups and promotes divisive framing.",
ita_9f2c21c730429e1144c3257edd5ce243,"@USER non sei ugraigno non puoi sapere di guerra, non sei virologo non puoi sapere di vaccini, non s...",ita,Italian,0,1,0.85,"The text uses derogatory language ('ricchione') and creates exclusionary us-vs-them divisions based on identity categories (Ukrainian, virologist, sexual orientation), suggesting only certain groups can have valid opinions on specific topics. This framing promotes hostility and exclusion.",
ita_d10d0e5dc725a9be91c91958b8971525,"@USER No..ma tranquilli..va bene così!! Il sole splende, gli uccellini cinguettano e i ""poveri migra...",ita,Italian,1,1,0.95,"The text exhibits clear polarization through sarcastic language about migrants, apocalyptic framing ('fino alla nostra fine'), and hostile labeling of political opponents as 'comunisti schifosi' with angry emojis, creating a strong us-vs-them dynamic.",
spa_59c4f04c087e7ea9a65daef167965ba2,"amigos, aqui una imagen que demuestra por que trump esta en contra del aborto:...",spa,Spanish,1,1,0.8,"The text presents a politically divisive topic (Trump's stance on abortion) in a way that suggests providing 'proof' or 'demonstration' of a position, which typically frames complex issues in black-and-white terms and can contribute to us-vs-them political polarization.",
spa_328edc44d86194a75e7491facc3e39a2,a ver un partido de champions en bcn!! (soy homosexual y del athletic)...,spa,Spanish,0,0,0.9,"This is a casual, personal statement about watching a Champions League match in Barcelona. The person mentions being homosexual and supporting Athletic Club, but there's no hostile language, us-vs-them framing, or divisive rhetoric that would indicate polarization.",
spa_1915f9a56e2e6f1454d3779eb3ee0677,las feminazis adultas solo necesitan un hombre que las ame y las feminazis adolescentes un papa...,spa,Spanish,1,1,0.9,"Uses derogatory term 'feminazis' to create hostile us-vs-them framing against feminists, employing reductive stereotypes that dismiss women's agency and political views based on perceived personal deficiencies.",
spa_04b8c2408bf003c354774d5f846124d0,titulares de hoy. de hoy. no termino de entender como funciona esta dictadura woke-feminazi....,spa,Spanish,1,1,0.9,"Uses derogatory compound terms 'woke-feminazi' and 'dictadura' to create hostile us-vs-them framing against feminist/progressive movements, employing inflammatory language that sharply divides groups",
spa_f6cf0cc338cd95a33fbcc9e8493e68c7,es como cuando los antisemitas usan los argumentos de algun judio renegado o de un judio antisionist...,spa,Spanish,1,1,0.8,"The text creates an us-vs-them dynamic by labeling Jewish people as either 'renegade' or 'anti-Zionist' when used by antisemites, implying division within Jewish communities and framing certain Jewish voices as illegitimate or traitorous.",
spa_9044ced391e110db8ddd22f1efbad9d7,un votante latino de trump deportado...,spa,Spanish,0,0,0.7,"This appears to be a factual headline or news reference about a Latino Trump voter being deported. While it touches on politically sensitive topics, it doesn't contain hostile language, us-vs-them framing, or divisive rhetoric that would indicate polarization.",
spa_73b289f6189c3ac05b15d33178dc3d0e,el maricon que me ha hecho un cumplido en el curro hola y teamo...,spa,Spanish,1,0,0.7,"While the text contains a derogatory term ('maricon'), it appears to be used in a casual, non-confrontational context about someone giving a compliment at work. There's no clear us-vs-them framing or hostile division between opposing groups that would indicate polarization.",
spa_c315edcaa6589034f370657b319ea689,"el judio con la tonelada de antimateria
el judio que vende el boson para comunicaciones cuanticas.
q...",spa,Spanish,0,1,0.85,"The text uses 'el judio' (the Jew) as a categorical label in contexts that appear to invoke antisemitic stereotypes about Jewish people controlling advanced technology or commerce, creating an us-vs-them framing through ethnic categorization.",
spa_03ac06f646d84b15407ddcbf67e26ef9,castrillon en un pais serio ya estaria deportado...,spa,Spanish,0,1,0.8,"The text creates an us-vs-them division by implying that 'serious countries' would deport Castrillón, suggesting the current country is not serious and creating polarized framing around immigration/deportation policies.",
spa_bb04ba94006a6613d3954eb8b8a65e6a,que hace la puta justicia corrupta espanola de mierda?...,spa,Spanish,1,1,0.9,"The text uses highly inflammatory and derogatory language ('puta', 'corrupta', 'de mierda') to attack the Spanish justice system, creating a hostile us-vs-them framing that presents the institution as fundamentally corrupt and worthless.",
spa_95475fede08f692c509b936bd67fbfbb,"en este pais mas feminazis asquerosas dictadoras tienen a la puta justicia "" comprada por el gobiern...",spa,Spanish,1,1,0.95,"The text contains highly polarizing language with derogatory terms ('feminazis asquerosas', 'puta justicia'), creates clear us-vs-them framing against feminists and the government, uses inflammatory political labels ('comunistas'), and expresses hostility toward opposing groups through insulting language.",
spa_aa39d0dfdafff3125e5b3ea312d7b97d,sabes que mery es solo una zorra....,spa,Spanish,1,1,0.8,"The text uses a derogatory term ('zorra') to attack an individual named Mery, creating a hostile us-vs-them dynamic that excludes and demeans the target person.",
spa_8ed04e8d7cda201c0d18d5e4a00390e4,"me cagan los gringos por que desconocen a robbie williams, como no es gringo...",spa,Spanish,0,1,0.8,"The text expresses hostility toward Americans ('me cagan los gringos') and creates an us-vs-them division based on nationality and cultural knowledge, showing clear polarization between groups.",
spa_95f64aebe11528618a1ee725afa6cb4c,charles tu eres homosexual?...,spa,Spanish,0,0,0.8,"This appears to be a direct personal question about sexual orientation without hostile language, us-vs-them framing, or divisive rhetoric that would indicate polarization.",
spa_d5924a0bebe6353535a9f68f650cd8ae,"avia,avia,lo mas indigena que lei...",spa,Spanish,0,0,0.8,"The text appears to be a fragmented or incomplete Spanish phrase mentioning 'indigenous' but lacks clear opposing groups, hostility, or us-vs-them framing that would indicate polarization.",
spa_0951d12a59b4274f42108d7fc52db744,"mi apellido paterno es indigena
y el materno es espanol....",spa,Spanish,0,0,0.9,"The text simply states factual information about the person's heritage (indigenous paternal surname, Spanish maternal surname) without expressing hostility, creating divisions, or framing groups in opposition to each other.",
spa_eea3d6efff24f2b9e513e774fc28b9f5,"si es de origen judio, y?...",spa,Spanish,0,0,0.7,"The text simply asks 'if they are of Jewish origin, so what?' which appears to be dismissing the relevance of someone's Jewish heritage rather than creating divisive us-vs-them framing or expressing hostility.",
spa_344f424307844c04d03401775ac4d72e,hugo sanchez feminista callate alv!!...,spa,Spanish,1,1,0.85,"The text contains hostile language ('callate alv') directed at someone labeled as feminist, showing clear us-vs-them framing and aggressive dismissal based on ideological positioning.",
spa_6cb60bc3d3b48143739675ba16afc1aa,tampoco podemos decir que se haya perdido gran cosa si alguien siguio las recomendaciones medicas de...,spa,Spanish,0,1,0.85,"The text expresses dismissive hostility toward evangelical pastors and their followers, suggesting their deaths are 'no great loss' - creating a clear us-vs-them division with dehumanizing language.",
spa_a9090255b3ea73e760642e07afab34e9,tarde. debio de abortar tu madre...,spa,Spanish,1,1,0.95,This is a highly offensive personal attack using abortion as a weapon to dehumanize and attack someone's right to exist. It creates clear us-vs-them hostility and exclusion through extreme personal insult.,
ur_c029b310190f58d6066fa86c395418fd,تازہ ترین: برہان وانی کی پہلی برسی، بھارت بوکھلا گیا قابض فوج کو ریاستی دہشت گردی کی کھلی اجازت  بھا...,urd,Urdu,1,1,0.9,"The text uses highly charged language with clear us-vs-them framing, referring to 'occupying forces', 'state terrorism', and 'hostage-taking'. It presents a one-sided narrative that demonizes one party (Indian forces) while portraying the other side as victims, creating sharp polarization around the Kashmir conflict.",
ur_eac26b6f7f7f3162bc59c8a29eb69492,ایم کیوایم، ملک میں مذہبی رواداری اور فرقہ وارانہ ہم آہنگی کا فروغ چاہتی ہے، الطاف حسین @USER...,urd,Urdu,0,0,0.8,"The text promotes religious tolerance and sectarian harmony, which are unifying rather than divisive concepts. It expresses a positive political stance without creating us-vs-them divisions or hostile language toward opposing groups.",
ur_884ccbd8b3eb98b9709f97853167d244,دہ پشتونوں حقوق بہ کلہ دہ پشتونوں تر لاسہ کیژی ۔۔...,urd,Urdu,0,1,0.8,"The text appears to make claims about Pashtun rights being exclusively for Pashtuns, which creates an exclusionary us-vs-them framing based on ethnic identity, indicating polarization.",
ur_1a83e30293c3e3c3d2261c196061561e,ہم جنس پرستیی کیی اسلام میں گنجایش نہی اور جو اسکی وکالت کرتے ہین کیاوہ اللہ سے نہی ڈرتے اگرگنجایش ہ...,urd,Urdu,1,1,0.85,"The text creates a sharp religious divide by condemning homosexuality based on Islamic teachings, questioning the faith of those who support it, and referencing divine punishment (Qawm-e-Lut). This creates an us-vs-them dynamic between religious conservatives and LGBTQ+ supporters with exclusionary language.",
ur_6fa9c3864ece712bf430c11165e31977,جعلی مینڈیٹ سے آنے والے وزیراعظم اور وزراء نے اسمبلی کے فلور پر جھوٹ بولا ہے کہ انہوں نے آرمی کو ثا...,urd,Urdu,1,1,0.85,"The text uses divisive language like 'جعلی مینڈیٹ' (fake mandate) and 'جھوٹ بولا' (told lies) to delegitimize political opponents, creating an us-vs-them narrative between the current government and opposition, which is characteristic of political polarization.",
ur_24f83cf71406866f1f536b7d2ae76b48,"""پاکستان میں طاقت کا اصل سرچشمہ عوام ہیں"" مطالعہ پاکستان میں پڑھا تھا...",urd,Urdu,0,0,0.8,"This text appears to be a neutral reference to a civics lesson from Pakistan Studies, stating that 'the real source of power in Pakistan is the people.' It's an educational/academic statement without hostile language, us-vs-them framing, or divisive rhetoric.",
ur_f66c74452e3b3d74c0b2aebca8e4a2bb,ریاست سے نہ ٹکراو چ جج کو واجب القتل نہ کہو ۔۔۔ کیونکہ میں خود یہودی ایجنٹ ہوں 😜 کفتان کی اپیل...,urd,Urdu,1,1,0.8,"The text contains divisive language including references to 'Jewish agent' and uses inflammatory terms like 'واجب القتل' (deserving death), creating an us-vs-them dynamic with hostile framing against judges and state institutions.",
ur_a36d84dd071d94255cea202918d63dc0,#نوٹ_دکھامنصورنچا خان نہ آپ کو اشتہار دے گا، نہ لفافہ صحافت کرو، مگر اپنے خرچے پہ۔۔۔ RIP لفافہ صحافت...,urd,Urdu,1,1,0.8,"The text uses divisive language with 'RIP لفافہ صحافت' (RIP envelope journalism) suggesting death/end of corrupt journalism, and creates an us-vs-them dynamic between honest vs corrupt journalists. The hashtag and tone indicate strong partisan positioning against certain media practices.",
ur_339fd16d426fea4d13c98b47d091c58d,پھر جب ابراہیم کا خوف زائل ہوا اور اسے خوشخبری ملی ہم سے قوم لوط کے بارے میں جھگڑنے لگا (ف۱۵۷)...,urd,Urdu,0,0,0.8,"This appears to be a religious text (likely Quranic verse) describing a narrative about Prophet Ibrahim (Abraham) and Prophet Lut (Lot). It's a straightforward religious narrative without divisive language, us-vs-them framing, or hostile rhetoric that would indicate polarization.",
ur_3455c58d8d3e8a355eeae6b9544d83e5,#قائد_ملت_لیاقت_علی_خان ہی مہاجروں کے حقیقی لیڈر ہیں #الطاف_حسین نہیں۔ #KuchToBoloBhai...,urd,Urdu,1,1,0.8,"The text creates a divisive comparison between two political leaders, explicitly rejecting one (#الطاف_حسین) while promoting another (#قائد_ملت_لیاقت_علی_خان) as the 'real leader' of migrants. This creates an us-vs-them dynamic typical of political polarization, particularly in the context of Pakistani politics where these figures represent different political movements.",
ur_4e92ce3c8c0d252700d48ab045e95576,#قائدقلت_میاں_میٹروشریف صوبائیت کے نام پر ووٹ لینے والا...,urd,Urdu,1,1,0.8,"The text uses derogatory language ('قائدقلت' - leader of scarcity/shortage) to mock a political figure and accuses them of exploiting provincial divisions for votes, creating an us-vs-them dynamic typical of political polarization.",
ur_091d5f1e09452665d4a861a72d432e44,"تمھارے قبرستان سے وردی والے اس وقت تک اسلحہ اگلتے رہیں گے جب تک ""تم"" اٹھ کھڑے نہیں ہو گے #FreedomFor...",urd,Urdu,1,1,0.9,"The text contains hostile us-vs-them language with references to graveyards, uniformed personnel, weapons, and uses quotation marks around 'tum' (you) in a derogatory manner. The hashtag #FreedomForMohajirs suggests ethnic/political division, and the overall tone is threatening and divisive.",
ur_33a92021963576b72ea8e4fc52fa8753,گستاخ رسول اللہ صلى علیہ والہ وسلم پر لعنت ہو #WeLoveMuhammadPBUH...,urd,Urdu,1,1,0.85,"The text contains strong condemnatory language ('لعنت ہو' - curse be upon) directed at those deemed blasphemous, creating a clear us-vs-them division between believers and perceived blasphemers. The hashtag reinforces group identity while the curse language promotes hostility toward the opposing group.",
ur_022032a97fea3dc0cdb43ca881e6107c,سندھ میں اصل کتوں سے زیادہ تعداد بھٹو اور زرداری کے کتوں کی ھے جو عام سندھیوں کو نوچ رھے ھیں #سندھ_ب...,urd,Urdu,1,1,0.9,"The text uses dehumanizing language calling political figures and their supporters 'dogs' and creates an us-vs-them narrative between 'real Sindhis' and Bhutto/Zardari supporters, with hostile framing and exclusionary rhetoric typical of political polarization.",
ur_d3f713a4a81f5bbca0248de419a8823e,سن ستر تک بلوچ علیحدگی پسندوں کے ٹرینگ کیمپس افغانستان میں تھے بالکل ایسے ہی پشتونستان بنانے والو کے...,urd,Urdu,1,1,0.8,"The text creates an us-vs-them narrative by alleging that separatist training camps for both Baloch and Pashtun groups were operating in Afghanistan, implying external conspiracy against Pakistan's territorial integrity and framing these groups as threats backed by foreign elements.",
ur_19dd9f7d4b0b232594f7397015749bd3,آرٹیکل چھ پر اچانک سب کو سانپ کیوں سونگھ گیا ہے اتنا سناٹا کیوں ہے بھائی ؟؟...,urd,Urdu,1,0,0.8,"The text appears to be asking why there is sudden silence about Article 6, using colloquial expressions. While it may reference a potentially controversial topic, it doesn't contain hostile language, us-vs-them framing, or divisive rhetoric that would indicate polarization.",
ur_8063c0fb723e31c8c2851f9f01d3006c,ریڈ زون بس ایک ھی ھے ناموس رسالت ✋️✋️✊️✊️👊👊⚔️ اس کی سزا ایک ھی ھے سر تن سے جدا #رضوی_کو_رہا_کرو...,urd,Urdu,1,1,0.9,"The text contains highly polarizing religious rhetoric with violent imagery ('سر تن سے جدا' - beheading), uses confrontational symbols (swords, fists), and employs us-vs-them framing around blasphemy laws. The hashtag suggests support for someone detained, likely in a blasphemy case, creating sharp religious-political divisions.",
ur_a010e021669e10c7e020e09f8673e215,جاوید چوہدری صاحب عمرو عیار کی کہانیاں، عمران سیریز کے ناول اور آٹھویں کی مطالعہ پاکستان کے علاوہ اگ...,urd,Urdu,0,0,0.85,"The text appears to be discussing literature and educational content (Amar Ayyar stories, Imran series novels, and 8th grade Pakistan Studies) in a neutral, descriptive manner without expressing divisive opinions or us-vs-them framing.",
ur_07c30bab38667b615df35bce2cafb13a,غریدہ شوبازشریف کا جمیعت سے اظہار یک جہتی ( بذریعہ شلوار ) @USER...,urd,Urdu,1,0,0.7,"The text appears to be a satirical or humorous comment about someone's solidarity expression through clothing choice. While it may contain mild mockery, it doesn't show sharp division into opposing groups or hostile us-vs-them framing that characterizes polarization.",
ur_7b5dc852a4b28c465325c83d6365168e,سیکیورٹی فورسز نے بلوچ قوم پرست رہنما نواب زادہ شاہ زین بگٹی کے گھر سے بڑی مقدار میں اسلحہ اور بارود...,urd,Urdu,0,0,0.7,"This appears to be a factual news report about security forces recovering weapons from a Baloch nationalist leader's residence. While it involves sensitive political topics, the text itself is presented in a neutral, reporting style without inflammatory language or us-vs-them framing.",
zh_1bea02f6f3e1d5bfd6f2fbea0f9d12ff,天津，多少那个年代的人被下岗害了？！杀人的政策。...,zho,Chinese,1,1,0.8,"The text uses highly charged language ('杀人的政策' - 'murderous policy') and frames layoffs as deliberate harm against people, creating a strong us-vs-them dynamic between victims and policy makers with hostile framing.",
