id,text,language,language_name,true_label,predicted,confidence,reasoning,error
ita_fbbae877650ab4b167d8c17ec7e221ff,@USER @USER @USER:i migranti possono entrare in @USER solo se:evangelizzati e senza veli.Italia deve...,ita,Italian,0,1,0.9,"Text uses exclusionary 'us-vs-them' framing by imposing religious and cultural conditions on migrants, portraying Italy as acting alone against outsiders.",
ita_889d25b1c0a7735e10ab5f11aea7a7fc,"Nuovi reparti alla #Lidl, da domani ci saranno gli escape rom...",ita,Italian,0,0,0.9,"Text is a neutral announcement about new departments at Lidl, lacking divisive language, hostility, or us-vs-them framing.",
ita_7b07e20dfc940ef7ffb15a63828cff7c,@USER tornate nei vostri paesi li avrete tutte le moschee che volete....no a Roma islamizzata...,ita,Italian,0,1,0.95,Text uses exclusionary language ('tornate nei vostri paesi') and frames opposition to Islamic presence in Rome as an us-vs-them issue.,
ita_88a3cd147eb4663e60c44849b479d747,"L'ALLEGRA ARMATA DEI ROTTINCULO, altro CHE BANCAROTTA. SUVVIA, SIATE SERI DA ORA IN POI. OK ??? [URL...",ita,Italian,1,1,0.8,"Text uses mocking tone ('L'ALLEGRA ARMATA DEI ROTTINCULO'), dismissive language ('altro CHE BANCAROTTA'), and confrontational framing ('SUVVIA, SIATE SERI') creating an us-vs-them dynamic.",
ita_56bd37fcd974175b9b04b7fcc8246996,"Liste stranieri: ""Speriamo sia retorica"" dice l'Italia @URL...",ita,Italian,0,0,0.7,"Text expresses hope about rhetoric regarding foreign lists but lacks explicit hostility, exclusion, or us-vs-them framing.",
ita_6f076fb7323babb425c4d6ce5c7ff04f,"Adi, anche Dio fa campagna gender, non se ne può più. Sarà ricchione pure lui? Se è un lui [URL]...",ita,Italian,1,1,0.95,"Text uses derogatory language ('ricchione'), frames gender issues as an unwanted campaign, and creates an us-vs-them dynamic with hostile tone.",
ita_7023f86725086ca55f6feaf97a9ad515,@USER Basta mi sono rotto le palle. Noi facciamo cagare in strategia e pit ma il culo di quelli li n...,ita,Italian,0,1,0.8,"Text expresses strong frustration and creates an 'us vs them' division, using hostile language to contrast 'noi' (us) with 'quelli li' (those ones).",
ita_cd3f0272e7e97b869adfb47a16975aed,"RT @USER Uno lavora in silenzio, gli altri fanno cagnara. Se io fossi quello che lavora direi, annat...",ita,Italian,0,1,0.9,"Text creates sharp us-vs-them division between silent worker and noisy others, using hostile language and exclusionary framing.",
ita_9850527988a3b896ba70689ec1a7aa71,"#quartarepubblica
#Islamofobia è giusto, perchè il #Corano è contro i nostri principi e contro la #C...",ita,Italian,1,1,0.9,"Text uses strong us-vs-them framing against Islam, labels tolerance as lies, and promotes exclusion based on religious principles.",
ita_90bf52dc6538105d5fc2e5da247707f9,RT @USER Il prossimo ricchione che fa sta roba lo tiro sotto con l’auto...,ita,Italian,1,1,0.9,Extracted from non-JSON response,
ita_8c0bbd9c7cf1d44f2b6aaf9bdd13722c,"Austria: Forza Nuova, manifestazione in favore di Hofer - Anche slogan contro l'immigrazione @URL...",ita,Italian,0,1,0.8,Extracted from non-JSON response,
ita_c89e3b557ea8baefe3dad7d73d80ebfd,"Ci vorrebbe una bomba atomica in modo da fare saltare in aria la libia, siria e tutti i terroristi. ...",ita,Italian,1,1,0.95,"Text uses violent, dehumanizing language ('Morite tutti pezzi di merda') and promotes mass destruction against specific groups, creating strong us-vs-them hostility.",
ita_a1f5bf36e1dac702edbdbc2ffd712f29,Oggi un problema serio che e' venuto sicuramente e aumentato da un immigrazione incontrollata e non ...,ita,Italian,0,1,0.9,"Text links serious problems to uncontrolled immigration and references violent acts by a specific ethnic group, creating an us-vs-them framing.",
ita_9f2c21c730429e1144c3257edd5ce243,"@USER non sei ugraigno non puoi sapere di guerra, non sei virologo non puoi sapere di vaccini, non s...",ita,Italian,0,1,0.9,Text uses exclusionary language and us-vs-them framing by dismissing opinions based on identity and implying only specific groups can have valid knowledge.,
ita_d10d0e5dc725a9be91c91958b8971525,"@USER No..ma tranquilli..va bene così!! Il sole splende, gli uccellini cinguettano e i ""poveri migra...",ita,Italian,1,1,0.95,"Text uses sarcasm, us-vs-them framing against migrants and 'communists', and hostile language with emoticons.",
spa_59c4f04c087e7ea9a65daef167965ba2,"amigos, aqui una imagen que demuestra por que trump esta en contra del aborto:...",spa,Spanish,1,1,0.8,"Text frames Trump's stance on abortion as a demonstration, implying a clear pro/anti division and potential us-vs-them framing.",
spa_328edc44d86194a75e7491facc3e39a2,a ver un partido de champions en bcn!! (soy homosexual y del athletic)...,spa,Spanish,0,0,0.95,Extracted from non-JSON response,
spa_1915f9a56e2e6f1454d3779eb3ee0677,las feminazis adultas solo necesitan un hombre que las ame y las feminazis adolescentes un papa...,spa,Spanish,1,1,0.9,"Uses derogatory term 'feminazis' and makes sweeping negative generalizations about women based on gender, creating hostile us-vs-them framing.",
spa_04b8c2408bf003c354774d5f846124d0,titulares de hoy. de hoy. no termino de entender como funciona esta dictadura woke-feminazi....,spa,Spanish,1,1,0.9,Uses highly charged terms 'dictadura woke-feminazi' creating an us-vs-them framing against feminist/woke ideologies.,
spa_f6cf0cc338cd95a33fbcc9e8493e68c7,es como cuando los antisemitas usan los argumentos de algun judio renegado o de un judio antisionist...,spa,Spanish,1,1,0.8,Text uses 'antisemitas' as a hostile label and frames Jewish individuals as 'renegado' or 'antisionista' in an us-vs-them context.,
spa_9044ced391e110db8ddd22f1efbad9d7,un votante latino de trump deportado...,spa,Spanish,0,1,0.8,"Mentions Trump and deportation, topics often associated with sharp political divisions and us-vs-them framing in immigration debates.",
spa_73b289f6189c3ac05b15d33178dc3d0e,el maricon que me ha hecho un cumplido en el curro hola y teamo...,spa,Spanish,1,1,0.8,Uses derogatory slur 'maricon' (homophobic insult) creating hostile us-vs-them framing,
spa_c315edcaa6589034f370657b319ea689,"el judio con la tonelada de antimateria
el judio que vende el boson para comunicaciones cuanticas.
q...",spa,Spanish,0,1,0.9,Extracted from non-JSON response,
spa_03ac06f646d84b15407ddcbf67e26ef9,castrillon en un pais serio ya estaria deportado...,spa,Spanish,0,1,0.8,Text expresses strong exclusionary sentiment ('deportado') and implies 'us-vs-them' framing against a named individual.,
spa_bb04ba94006a6613d3954eb8b8a65e6a,que hace la puta justicia corrupta espanola de mierda?...,spa,Spanish,1,1,0.95,"Text uses aggressive, hostile language targeting Spanish justice system with strong us-vs-them framing",
spa_95475fede08f692c509b936bd67fbfbb,"en este pais mas feminazis asquerosas dictadoras tienen a la puta justicia "" comprada por el gobiern...",spa,Spanish,1,1,0.95,Extracted from non-JSON response,
spa_aa39d0dfdafff3125e5b3ea312d7b97d,sabes que mery es solo una zorra....,spa,Spanish,1,1,0.9,"Text uses derogatory term 'zorra' to insult and dehumanize an individual, creating hostile us-vs-them framing.",
spa_8ed04e8d7cda201c0d18d5e4a00390e4,"me cagan los gringos por que desconocen a robbie williams, como no es gringo...",spa,Spanish,0,1,0.8,Text expresses strong hostility ('me cagan') towards 'gringos' while creating an us-vs-them division based on cultural knowledge.,
spa_95f64aebe11528618a1ee725afa6cb4c,charles tu eres homosexual?...,spa,Spanish,0,0,0.9,"The text is a direct personal question about sexual orientation without hostile language, us-vs-them framing, or exclusionary rhetoric.",
spa_d5924a0bebe6353535a9f68f650cd8ae,"avia,avia,lo mas indigena que lei...",spa,Spanish,0,0,0.2,Extracted from non-JSON response,
spa_0951d12a59b4274f42108d7fc52db744,"mi apellido paterno es indigena
y el materno es espanol....",spa,Spanish,0,0,0.95,Extracted from non-JSON response,
spa_eea3d6efff24f2b9e513e774fc28b9f5,"si es de origen judio, y?...",spa,Spanish,0,1,0.7,"The text questions someone's Jewish origin in a way that implies it's a negative or controversial trait, creating an us-vs-them framing.",
spa_344f424307844c04d03401775ac4d72e,hugo sanchez feminista callate alv!!...,spa,Spanish,1,1,0.9,"Text uses aggressive language ('callate alv') and hostile dismissal targeting a specific person/group, creating an us-vs-them dynamic.",
spa_6cb60bc3d3b48143739675ba16afc1aa,tampoco podemos decir que se haya perdido gran cosa si alguien siguio las recomendaciones medicas de...,spa,Spanish,0,1,0.8,"Text uses us-vs-them framing by mocking those who follow evangelical pastors' medical advice, implying their deaths are insignificant.",
spa_a9090255b3ea73e760642e07afab34e9,tarde. debio de abortar tu madre...,spa,Spanish,1,1,0.9,Text contains hostile personal attack ('debio de abortar tu madre') creating strong us-vs-them division,
ur_c029b310190f58d6066fa86c395418fd,تازہ ترین: برہان وانی کی پہلی برسی، بھارت بوکھلا گیا قابض فوج کو ریاستی دہشت گردی کی کھلی اجازت  بھا...,urd,Urdu,1,1,0.95,"Text uses strong us-vs-them framing, labels Indian army as 'occupiers' and 'state terrorists', and employs emotionally charged language indicating hostility.",
ur_eac26b6f7f7f3162bc59c8a29eb69492,ایم کیوایم، ملک میں مذہبی رواداری اور فرقہ وارانہ ہم آہنگی کا فروغ چاہتی ہے، الطاف حسین @USER...,urd,Urdu,0,0,0.8,Extracted from non-JSON response,
ur_884ccbd8b3eb98b9709f97853167d244,دہ پشتونوں حقوق بہ کلہ دہ پشتونوں تر لاسہ کیژی ۔۔...,urd,Urdu,0,1,0.8,"Text explicitly frames Pashtun rights as a collective demand, creating an us-vs-them dynamic by implying opposition or denial of these rights.",
ur_1a83e30293c3e3c3d2261c196061561e,ہم جنس پرستیی کیی اسلام میں گنجایش نہی اور جو اسکی وکالت کرتے ہین کیاوہ اللہ سے نہی ڈرتے اگرگنجایش ہ...,urd,Urdu,1,1,0.9,"Text uses strong religious condemnation ('God does not fear'), frames homosexuality as incompatible with Islam, and references divine punishment, creating an us-vs-them division.",
ur_6fa9c3864ece712bf430c11165e31977,جعلی مینڈیٹ سے آنے والے وزیراعظم اور وزراء نے اسمبلی کے فلور پر جھوٹ بولا ہے کہ انہوں نے آرمی کو ثا...,urd,Urdu,1,1,0.9,"Text uses strong accusatory language ('fake mandate', 'lied'), frames an 'us vs them' narrative against government/ministers, and includes a polarized hashtag.",
ur_24f83cf71406866f1f536b7d2ae76b48,"""پاکستان میں طاقت کا اصل سرچشمہ عوام ہیں"" مطالعہ پاکستان میں پڑھا تھا...",urd,Urdu,0,0,0.95,"The text is a neutral statement about the source of power in Pakistan, presenting a factual claim without hostility, exclusion, or us-vs-them framing.",
ur_f66c74452e3b3d74c0b2aebca8e4a2bb,ریاست سے نہ ٹکراو چ جج کو واجب القتل نہ کہو ۔۔۔ کیونکہ میں خود یہودی ایجنٹ ہوں 😜 کفتان کی اپیل...,urd,Urdu,1,1,0.8,"Text uses us-vs-them framing by labeling a judge as 'deserving to be killed' and self-identifying as a 'Jewish agent', creating hostile division between groups.",
ur_a36d84dd071d94255cea202918d63dc0,#نوٹ_دکھامنصورنچا خان نہ آپ کو اشتہار دے گا، نہ لفافہ صحافت کرو، مگر اپنے خرچے پہ۔۔۔ RIP لفافہ صحافت...,urd,Urdu,1,1,0.8,"Text uses sarcasm and targets specific individuals/groups ('Mansoor Niazi Khan'), implying exclusion and hostility towards them, creating an us-vs-them dynamic.",
ur_339fd16d426fea4d13c98b47d091c58d,پھر جب ابراہیم کا خوف زائل ہوا اور اسے خوشخبری ملی ہم سے قوم لوط کے بارے میں جھگڑنے لگا (ف۱۵۷)...,urd,Urdu,0,0,0.9,"The text is a narrative from religious scripture describing a dialogue between Abraham and divine messengers regarding the people of Lot, without hostile, exclusionary, or us-vs-them framing indicative of polarization.",
ur_3455c58d8d3e8a355eeae6b9544d83e5,#قائد_ملت_لیاقت_علی_خان ہی مہاجروں کے حقیقی لیڈر ہیں #الطاف_حسین نہیں۔ #KuchToBoloBhai...,urd,Urdu,1,1,0.8,"Text creates an us-vs-them division by explicitly favoring one leader over another, using exclusionary language.",
ur_4e92ce3c8c0d252700d48ab045e95576,#قائدقلت_میاں_میٹروشریف صوبائیت کے نام پر ووٹ لینے والا...,urd,Urdu,1,1,0.8,"Text uses hashtag accusing political figure of exploiting provincialism for votes, creating us-vs-them framing.",
ur_091d5f1e09452665d4a861a72d432e44,"تمھارے قبرستان سے وردی والے اس وقت تک اسلحہ اگلتے رہیں گے جب تک ""تم"" اٹھ کھڑے نہیں ہو گے #FreedomFor...",urd,Urdu,1,1,0.9,"Text uses 'you' vs 'us' framing, depicts 'uniformed personnel' as oppressors, and calls for uprising, indicating sharp division and hostility.",
ur_33a92021963576b72ea8e4fc52fa8753,گستاخ رسول اللہ صلى علیہ والہ وسلم پر لعنت ہو #WeLoveMuhammadPBUH...,urd,Urdu,1,1,0.9,"Text uses strong condemnation ('لعنت ہو') against disrespecters of Prophet Muhammad, creating an us-vs-them division with hostile language.",
ur_022032a97fea3dc0cdb43ca881e6107c,سندھ میں اصل کتوں سے زیادہ تعداد بھٹو اور زرداری کے کتوں کی ھے جو عام سندھیوں کو نوچ رھے ھیں #سندھ_ب...,urd,Urdu,1,1,0.95,"Text uses dehumanizing 'dogs' metaphor for political opponents (Bhutto/Zardari), frames them as attacking ordinary Sindhis, and includes a hostile hashtag demanding burial of Bhutto.",
ur_d3f713a4a81f5bbca0248de419a8823e,سن ستر تک بلوچ علیحدگی پسندوں کے ٹرینگ کیمپس افغانستان میں تھے بالکل ایسے ہی پشتونستان بنانے والو کے...,urd,Urdu,1,1,0.8,"Text references separatist groups (Baloch and Pashtun) and their training camps in Afghanistan, framing them as opposing entities, which implies an us-vs-them narrative.",
ur_19dd9f7d4b0b232594f7397015749bd3,آرٹیکل چھ پر اچانک سب کو سانپ کیوں سونگھ گیا ہے اتنا سناٹا کیوں ہے بھائی ؟؟...,urd,Urdu,1,0,0.7,Extracted from non-JSON response,
ur_8063c0fb723e31c8c2851f9f01d3006c,ریڈ زون بس ایک ھی ھے ناموس رسالت ✋️✋️✊️✊️👊👊⚔️ اس کی سزا ایک ھی ھے سر تن سے جدا #رضوی_کو_رہا_کرو...,urd,Urdu,1,1,0.9,"Text uses strong us-vs-them framing, aggressive emojis, and calls for violent punishment against opposing groups.",
ur_a010e021669e10c7e020e09f8673e215,جاوید چوہدری صاحب عمرو عیار کی کہانیاں، عمران سیریز کے ناول اور آٹھویں کی مطالعہ پاکستان کے علاوہ اگ...,urd,Urdu,0,0,0.9,"Text is a neutral list of literary works and subjects without any divisive language, hostility, or us-vs-them framing.",
ur_07c30bab38667b615df35bce2cafb13a,غریدہ شوبازشریف کا جمیعت سے اظہار یک جہتی ( بذریعہ شلوار ) @USER...,urd,Urdu,1,1,0.8,"Text references political figure Nawaz Sharif and uses symbolic clothing (shalwar) to express solidarity, implying alignment against opposing groups.",
ur_7b5dc852a4b28c465325c83d6365168e,سیکیورٹی فورسز نے بلوچ قوم پرست رہنما نواب زادہ شاہ زین بگٹی کے گھر سے بڑی مقدار میں اسلحہ اور بارود...,urd,Urdu,0,1,0.8,"Text frames security forces' action against a Baloch nationalist leader's home as a confrontation, implying an us-vs-them dynamic between state forces and ethnic political groups.",
zh_1bea02f6f3e1d5bfd6f2fbea0f9d12ff,天津，多少那个年代的人被下岗害了？！杀人的政策。...,zho,Chinese,1,1,0.9,"Text uses strong accusatory language ('杀人的政策' - murderous policy) and frames a policy as harming a specific group, creating an us-vs-them dynamic.",
zh_7da89b17eb7e6e92782067460d5c3c72,这个力帆是那位约我见面的大叔吗，前阵子闹很大的浦力也是同一个人吗�...,zho,Chinese,0,0,0.1,"Text is a neutral inquiry asking for identity clarification, lacking opposing groups, hostility, or us-vs-them framing.",
zh_3ed9ab23ca2dfd63307352f0ccbe547b,今年新秀有个黑人卡尔弗倒是蛮帅的，大小伙子的阳光帅...,zho,Chinese,0,0,0.95,"Text is a neutral personal observation about a basketball rookie's appearance, with no divisive language, hostility, or us-vs-them framing.",
zh_1bd073ea507a3070cb66d265db7f63dd,人多地少，人均土地少于日本，有效耕地面积更少 去掉西藏直接少四分之一...,zho,Chinese,0,0,0.2,"Text presents factual land statistics without us-vs-them framing, hostility, or exclusion of groups.",
zh_b0a928d13c9e88831864e1d93420e202,感觉热巴的颜带着英气，但是演少女好像也不违和？...,zho,Chinese,0,0,0.9,"Text is a neutral observation about an actress's appearance and acting suitability, lacking opposing groups, hostility, or us-vs-them framing.",
zh_bfb767855e074e8d727946772d5f883e,那咱俩品味不一样，此间的少年我读着就没有上海堡垒有味，我再品品您别的...,zho,Chinese,0,0,0.2,"Text expresses personal preference differences in a neutral, non-hostile manner without us-vs-them framing.",
zh_1c6ae97276bd54fe3c4620edbeffc41f,所以你平时都干了啥让导师觉得你将来会怕媳妇?好奇少女前来询问[惊喜][惊喜]...,zho,Chinese,0,0,0.95,"Text is playful and humorous, inquiring about personal traits without hostility, exclusion, or us-vs-them framing.",
zh_245a1b4ef30b92583d712ce16f5a40e4,找不到理想中的能聊得来懂我和我心意相通的男朋友~ 哈哈哈哈哈不着急慢慢来...,zho,Chinese,0,0,0.9,"Text expresses personal longing for a compatible partner in a lighthearted, patient tone without hostility or us-vs-them framing.",
zh_145b736ecc7328b3507adb15235dc1fc,继续被黑，继续努力过自己的好日子！如果黑老美骂老美能把老美搞成非洲，那才是真成功！...,zho,Chinese,1,1,0.9,"Text uses 'us-vs-them' framing with hostile language targeting '老美' (Americans), implying collective opposition and desire for harm.",
zh_947e5d8c187cf50bea698b483c168dec,抱歉，父系社会当然是嫁鸡随鸡，入国籍了，嫁给中国人入中国籍。...,zho,Chinese,1,1,0.8,Text promotes rigid gender roles and national identity with exclusionary 'us-vs-them' framing.,
zh_5fb1bb48d604cd9a49899a0184291159,那天喵一眼电视，一个太君一口京片子比北京人还溜。...,zho,Chinese,0,1,0.7,"Uses '太君', a derogatory historical term for Japanese, creating an us-vs-them framing between Chinese and Japanese people.",
zh_35a8fdbf1d0a1b91ec6f791256a425dc,父母都不管的，谁吃了咸菜淡操心，爱咋咋地...,zho,Chinese,0,0,0.8,The text expresses indifference and resignation rather than hostility or division between opposing groups.,
zh_e141ac96896b7f116b9a844444bd6bd4,就是内里是白人西方文化，长的是东方黄种人的脸，是不是很像香蕉，俗称banana...,zho,Chinese,1,1,0.8,"Uses racial stereotypes ('banana') and us-vs-them framing contrasting 'white Western culture' with 'Eastern yellow race face', promoting division.",
zh_88b1ddb613a9548be8011294de856e39,陆续有无辜路人被烧晕，情况十分紧危机，人们正迫切地需要着反同战士的登场。...,zho,Chinese,1,1,0.9,Extracted from non-JSON response,
zh_cbf10fbaae96e244c42c28ba989aa872,同考研狗，刚决定考专硕，求仙女百度云 ^ 万分感谢！方便的话加下云友啊：...,zho,Chinese,0,0,0.95,"Text is a neutral request for study materials and social connection among peers, with no divisive language or opposing groups.",
zh_affb803b3a8afd06dc33e6f004f8f0ff,中国是文明国家，中华文明聚集了五十五个民族，除了维族回归较晚不太稳定，其他少数民族都去认为自己是炎黄子孙，印度靠的是宗教，穆斯林不是印度教徒，以后只会更惨...,zho,Chinese,1,1,0.8,Text creates us-vs-them framing by contrasting China's 'civilized' multi-ethnic unity with negative characterization of India's religious divisions and predicting worsening conditions for Muslims.,
zh_f36ad904df40ac1a168b438d8623ed18,现在的女人，知道男人家暴只有0次和无数次，却能容忍一只猫家暴3次？？？？...,zho,Chinese,1,1,0.8,"Text uses exaggerated comparison and sarcasm to create opposition between women's tolerance of cat behavior versus men's domestic violence, framing it as an illogical contradiction.",
zh_1f93c2889f9f4b9e8048a9cebb346789,好像很多中国男人找黑妹啊，抖音上一大把，非洲黑黄混血的孩子都数不清...,zho,Chinese,1,1,0.7,Text uses 'us-vs-them' framing by generalizing Chinese men's relationships with Black women and implying racial/cultural division through counting mixed-race children.,
zh_5d738a451de9eccd35d3bff2957ce84b,楼主，想问下你，天津或西安软件行业发展好吗?值得去吗？...,zho,Chinese,0,0,0.95,"The text is a neutral inquiry about software industry prospects in two cities, with no hostile, exclusionary, or us-vs-them language.",
zh_7ef1c0001741b2d7a57ec79520270e77,不是苏北口音。。。。不像啊！有点模仿没模仿好的感觉，听了特别扭...,zho,Chinese,0,0,0.2,"Text expresses personal discomfort with accent imitation but lacks us-vs-them framing, hostility, or division into opposing groups.",
