id,text,language,language_name,true_label,predicted,confidence,reasoning,error
hau_9c6ed4ae7ec8e634a3d4b105a0949596,be like you done see shege 😂😂 ##url...,hau,Hausa,0,1,0.8,"The use of 'shege' (a derogatory term) and the laughing emojis suggests mockery or disdain towards a group or individual, indicating a division in opinion.",
hau_b3a3b763aaa35d99af8220175ef98cb4,Mutumin arziki ai baya satar akwati...,hau,Hausa,0,0,0.8,"The text expresses a statement about a wealthy person not stealing, which does not indicate a division of opinions or hostility.",
ita_e3773d88e2d693ce38052b40f7556f6c,@USER Ma se hanno già detto che in mezzo a questi si nascondono dei terroristi!!! Dopo la mafia nige...,ita,Italian,1,1,0.85,"The text expresses a strong negative opinion about a specific group (Libyan terrorists) and frames the issue in an us-vs-them manner, indicating hostility towards them.",
ita_6deee928da30e7fa7dac30757937dd1e,"✳️@USER▶✳️lmmcompanyfull▶Sabato Santo Oggi voglio augurare un week-end di pace, amore e rifiuto di a...",ita,Italian,0,1,0.8,"The text expresses a clear stance against terrorism, which can create an 'us vs. them' mentality, particularly in the context of political or social discussions surrounding terrorism.",
ita_d2b3d224746ae324a811e8058f2aac1a,"@USER @USER Io a mia figlia di 6 anni li faccio proprio frequentare i profughi, come la guardo? con ...",ita,Italian,0,0,0.8,"The text expresses a personal opinion about teaching a child to interact with refugees in a loving manner, which does not indicate division or hostility towards any group.",
ita_375a994491ae8267af57d5723af32e16,beyonce ha rotto in culo tutti i record. be brava. e con zero promo....,ita,Italian,0,0,0.8,"The text expresses admiration for Beyoncé's achievements without any opposing views or hostility, indicating a positive sentiment rather than polarization.",
ita_4bd9f75ae4d755bbeb30fbe70a63f4f7,@USER visto che non ho avuto xiao ho dovuto assemblare una nuova squadra di femminielli per la mia s...,ita,Italian,0,1,0.8,"The text uses derogatory language ('femminielli') which indicates a negative framing towards a specific group, suggesting division and hostility.",
ita_fbbae877650ab4b167d8c17ec7e221ff,@USER @USER @USER:i migranti possono entrare in @USER solo se:evangelizzati e senza veli.Italia deve...,ita,Italian,0,1,0.85,"The text expresses a divisive opinion about migrants, suggesting exclusionary criteria for entry and implying a strong nationalistic stance, which indicates polarization.",
ita_889d25b1c0a7735e10ab5f11aea7a7fc,"Nuovi reparti alla #Lidl, da domani ci saranno gli escape rom...",ita,Italian,0,0,0.8,The text discusses a new development at Lidl without expressing any divisive opinions or hostility. It appears to be neutral information.,
ita_7b07e20dfc940ef7ffb15a63828cff7c,@USER tornate nei vostri paesi li avrete tutte le moschee che volete....no a Roma islamizzata...,ita,Italian,0,1,0.9,"The text expresses a clear us-vs-them sentiment, suggesting exclusion of a specific group (Muslims) and opposition to the presence of mosques in Rome, indicating hostility towards that group.",
ita_88a3cd147eb4663e60c44849b479d747,"L'ALLEGRA ARMATA DEI ROTTINCULO, altro CHE BANCAROTTA. SUVVIA, SIATE SERI DA ORA IN POI. OK ??? [URL...",ita,Italian,1,1,0.85,"The text uses derogatory language ('ALLEGRA ARMATA DEI ROTTINCULO') which indicates a strong negative sentiment towards a group, suggesting division and hostility.",
ita_56bd37fcd974175b9b04b7fcc8246996,"Liste stranieri: ""Speriamo sia retorica"" dice l'Italia @URL...",ita,Italian,0,1,0.8,"The phrase 'Speriamo sia retorica' suggests skepticism towards the intentions behind foreigner lists, indicating a division in opinion regarding immigration policies, which can lead to an 'us-vs-them' mentality.",
ita_6f076fb7323babb425c4d6ce5c7ff04f,"Adi, anche Dio fa campagna gender, non se ne può più. Sarà ricchione pure lui? Se è un lui [URL]...",ita,Italian,1,1,0.85,"The text expresses a strong negative opinion about gender campaigns and uses derogatory language, indicating a division and hostility towards a specific group.",
ita_7023f86725086ca55f6feaf97a9ad515,@USER Basta mi sono rotto le palle. Noi facciamo cagare in strategia e pit ma il culo di quelli li n...,ita,Italian,0,1,0.85,"The text expresses strong frustration and uses derogatory language, indicating a clear division and hostility towards a specific group.",
ita_cd3f0272e7e97b869adfb47a16975aed,"RT @USER Uno lavora in silenzio, gli altri fanno cagnara. Se io fossi quello che lavora direi, annat...",ita,Italian,0,1,0.85,"The text expresses a strong negative sentiment towards a group of people ('gli altri') who are contrasted with the speaker's own group ('quello che lavora'), indicating an us-vs-them mentality.",
ita_9850527988a3b896ba70689ec1a7aa71,"#quartarepubblica
#Islamofobia è giusto, perchè il #Corano è contro i nostri principi e contro la #C...",ita,Italian,1,1,0.85,"The text expresses a strong opposition to Islam and frames the discussion in terms of 'truth' versus 'lies', indicating a clear division and hostility towards a particular group.",
ita_90bf52dc6538105d5fc2e5da247707f9,RT @USER Il prossimo ricchione che fa sta roba lo tiro sotto con l’auto...,ita,Italian,1,1,0.9,"The text expresses hostility towards a specific group (implied to be LGBTQ+ individuals) and uses violent language, indicating a sharp division of opinions.",
ita_8c0bbd9c7cf1d44f2b6aaf9bdd13722c,"Austria: Forza Nuova, manifestazione in favore di Hofer - Anche slogan contro l'immigrazione @URL...",ita,Italian,0,1,0.85,"The text mentions a political group (Forza Nuova) and a demonstration in favor of a specific political figure (Hofer), along with slogans against immigration, indicating a clear division of opinion and potential hostility towards immigrants.",
ita_c89e3b557ea8baefe3dad7d73d80ebfd,"Ci vorrebbe una bomba atomica in modo da fare saltare in aria la libia, siria e tutti i terroristi. ...",ita,Italian,1,1,0.95,"The text expresses extreme hostility towards specific groups and advocates for violence, indicating a sharp division of opinions.",
ita_a1f5bf36e1dac702edbdbc2ffd712f29,Oggi un problema serio che e' venuto sicuramente e aumentato da un immigrazione incontrollata e non ...,ita,Italian,0,1,0.85,"The text expresses a strong negative opinion about immigration and specifically targets a particular group (Nigerian mafia), indicating a division and hostility towards them.",
ita_9f2c21c730429e1144c3257edd5ce243,"@USER non sei ugraigno non puoi sapere di guerra, non sei virologo non puoi sapere di vaccini, non s...",ita,Italian,0,1,0.85,"The text expresses a clear division between groups, suggesting that only certain individuals have the authority to speak on specific issues, which creates an 'us-vs-them' mentality.",
ita_d10d0e5dc725a9be91c91958b8971525,"@USER No..ma tranquilli..va bene così!! Il sole splende, gli uccellini cinguettano e i ""poveri migra...",ita,Italian,1,1,0.9,"The text expresses a clear division between 'brave migrants' and 'disgusting communists', indicating hostility and an us-vs-them mentality.",
spa_59c4f04c087e7ea9a65daef167965ba2,"amigos, aqui una imagen que demuestra por que trump esta en contra del aborto:...",spa,Spanish,1,1,0.8,"The text presents a clear stance against Trump regarding abortion, suggesting a division in opinions and framing it in a way that implies hostility towards his views.",
spa_328edc44d86194a75e7491facc3e39a2,a ver un partido de champions en bcn!! (soy homosexual y del athletic)...,spa,Spanish,0,0,0.8,The text expresses a personal interest in a football match and identifies the speaker's sexual orientation and team affiliation without any divisive or hostile language.,
spa_1915f9a56e2e6f1454d3779eb3ee0677,las feminazis adultas solo necesitan un hombre que las ame y las feminazis adolescentes un papa...,spa,Spanish,1,1,0.9,"The text uses derogatory language ('feminazis') to categorize and criticize women with feminist views, suggesting a sharp division and hostility towards them.",
spa_04b8c2408bf003c354774d5f846124d0,titulares de hoy. de hoy. no termino de entender como funciona esta dictadura woke-feminazi....,spa,Spanish,1,1,0.85,"The text uses derogatory terms like 'dictadura woke-feminazi', which indicates a strong negative sentiment towards a specific group, suggesting a clear division and hostility.",
spa_f6cf0cc338cd95a33fbcc9e8493e68c7,es como cuando los antisemitas usan los argumentos de algun judio renegado o de un judio antisionist...,spa,Spanish,1,1,0.85,"The text expresses a divisive opinion regarding antisemitism and frames the discussion in an 'us-vs-them' manner, indicating hostility towards a specific group.",
spa_9044ced391e110db8ddd22f1efbad9d7,un votante latino de trump deportado...,spa,Spanish,0,1,0.8,"The text suggests a sharp division by associating a Latino voter with Trump and deportation, which can evoke strong opposing sentiments and reinforce an us-vs-them mentality.",
spa_73b289f6189c3ac05b15d33178dc3d0e,el maricon que me ha hecho un cumplido en el curro hola y teamo...,spa,Spanish,1,1,0.8,"The use of the term 'maricon' is derogatory and indicates hostility towards a group, suggesting a division in opinions and an us-vs-them mentality.",
spa_c315edcaa6589034f370657b319ea689,"el judio con la tonelada de antimateria
el judio que vende el boson para comunicaciones cuanticas.
q...",spa,Spanish,0,1,0.85,"The text contains references to a specific ethnic group ('el judio') in a context that suggests negative connotations and potential conspiracy theories, which can create division and hostility.",
spa_03ac06f646d84b15407ddcbf67e26ef9,castrillon en un pais serio ya estaria deportado...,spa,Spanish,0,1,0.85,"The statement expresses a strong opinion about an individual and implies a negative judgment about the country, suggesting a division between those who agree with deportation and those who may oppose it.",
spa_bb04ba94006a6613d3954eb8b8a65e6a,que hace la puta justicia corrupta espanola de mierda?...,spa,Spanish,1,1,0.9,"The text expresses strong negative emotions towards the Spanish justice system, using derogatory language that indicates a clear division and hostility towards it.",
spa_95475fede08f692c509b936bd67fbfbb,"en este pais mas feminazis asquerosas dictadoras tienen a la puta justicia "" comprada por el gobiern...",spa,Spanish,1,1,0.9,"The text expresses strong negative sentiments towards feminists and the government, framing them as corrupt and dictatorial, which indicates a sharp division of opinions and hostility.",
spa_aa39d0dfdafff3125e5b3ea312d7b97d,sabes que mery es solo una zorra....,spa,Spanish,1,1,0.9,"The text uses derogatory language ('zorra') to insult an individual, indicating a sharp division and hostility towards that person.",
spa_8ed04e8d7cda201c0d18d5e4a00390e4,"me cagan los gringos por que desconocen a robbie williams, como no es gringo...",spa,Spanish,0,1,0.85,"The text expresses a strong negative sentiment towards 'gringos' (a derogatory term for Americans), indicating a division and hostility based on nationality.",
spa_95f64aebe11528618a1ee725afa6cb4c,charles tu eres homosexual?...,spa,Spanish,0,0,0.8,The text is a question about someone's sexual orientation and does not express division or hostility. It is neutral in tone.,
spa_d5924a0bebe6353535a9f68f650cd8ae,"avia,avia,lo mas indigena que lei...",spa,Spanish,0,0,0.7,The text does not express a clear division of opinions or hostility; it appears to be a neutral statement about indigenous literature.,
spa_0951d12a59b4274f42108d7fc52db744,"mi apellido paterno es indigena
y el materno es espanol....",spa,Spanish,0,0,0.8,The text expresses a personal identity without any indication of division or hostility between groups.,
spa_eea3d6efff24f2b9e513e774fc28b9f5,"si es de origen judio, y?...",spa,Spanish,0,0,0.7,The text poses a question about Jewish origin without expressing a clear division of opinions or hostility. It appears neutral and does not frame an us-vs-them scenario.,
spa_344f424307844c04d03401775ac4d72e,hugo sanchez feminista callate alv!!...,spa,Spanish,1,1,0.85,"The text expresses a hostile sentiment towards a specific individual (Hugo Sánchez) and uses derogatory language ('callate alv'), indicating a sharp division in opinion and an us-vs-them framing.",
spa_6cb60bc3d3b48143739675ba16afc1aa,tampoco podemos decir que se haya perdido gran cosa si alguien siguio las recomendaciones medicas de...,spa,Spanish,0,1,0.85,"The text expresses a dismissive attitude towards the death of someone who followed medical advice from an evangelical pastor, suggesting a division between medical recommendations and religious beliefs, which can indicate polarization.",
spa_a9090255b3ea73e760642e07afab34e9,tarde. debio de abortar tu madre...,spa,Spanish,1,1,0.9,"The text contains a hostile remark directed at someone's mother, implying a strong negative opinion and creating an us-vs-them dynamic.",
ur_c029b310190f58d6066fa86c395418fd,تازہ ترین: برہان وانی کی پہلی برسی، بھارت بوکھلا گیا قابض فوج کو ریاستی دہشت گردی کی کھلی اجازت  بھا...,urd,Urdu,1,1,0.85,"The text expresses strong negative sentiments towards the Indian military and portrays them as oppressors, indicating a clear division between groups with hostile framing.",
ur_eac26b6f7f7f3162bc59c8a29eb69492,ایم کیوایم، ملک میں مذہبی رواداری اور فرقہ وارانہ ہم آہنگی کا فروغ چاہتی ہے، الطاف حسین @USER...,urd,Urdu,0,0,0.8,"The text promotes religious tolerance and communal harmony, which suggests a unifying message rather than division.",
ur_884ccbd8b3eb98b9709f97853167d244,دہ پشتونوں حقوق بہ کلہ دہ پشتونوں تر لاسہ کیژی ۔۔...,urd,Urdu,0,1,0.8,"The text expresses a strong stance on the rights of Pashtuns, suggesting a division between Pashtuns and others, which indicates polarization.",
ur_1a83e30293c3e3c3d2261c196061561e,ہم جنس پرستیی کیی اسلام میں گنجایش نہی اور جو اسکی وکالت کرتے ہین کیاوہ اللہ سے نہی ڈرتے اگرگنجایش ہ...,urd,Urdu,1,1,0.85,"The text expresses a strong opposition to homosexuality, framing it as incompatible with Islam and implying that those who advocate for it lack fear of God. This creates a clear division between supporters and opponents, indicative of polarization.",
ur_6fa9c3864ece712bf430c11165e31977,جعلی مینڈیٹ سے آنے والے وزیراعظم اور وزراء نے اسمبلی کے فلور پر جھوٹ بولا ہے کہ انہوں نے آرمی کو ثا...,urd,Urdu,1,1,0.85,"The text expresses strong negative sentiments towards the Prime Minister and ministers, accusing them of lying and implying a conspiracy, which indicates a clear division and hostility towards a political group.",
ur_24f83cf71406866f1f536b7d2ae76b48,"""پاکستان میں طاقت کا اصل سرچشمہ عوام ہیں"" مطالعہ پاکستان میں پڑھا تھا...",urd,Urdu,0,0,0.8,The statement emphasizes the role of the public as the source of power in Pakistan without expressing divisive or hostile sentiments towards any group.,
ur_f66c74452e3b3d74c0b2aebca8e4a2bb,ریاست سے نہ ٹکراو چ جج کو واجب القتل نہ کہو ۔۔۔ کیونکہ میں خود یہودی ایجنٹ ہوں 😜 کفتان کی اپیل...,urd,Urdu,1,1,0.85,"The text expresses hostility towards a specific group (judges) and includes a divisive statement about being a 'Jewish agent', which indicates an us-vs-them mentality.",
ur_a36d84dd071d94255cea202918d63dc0,#نوٹ_دکھامنصورنچا خان نہ آپ کو اشتہار دے گا، نہ لفافہ صحافت کرو، مگر اپنے خرچے پہ۔۔۔ RIP لفافہ صحافت...,urd,Urdu,1,1,0.85,"The text expresses a clear disdain for 'لفافہ صحافت' (envelope journalism), indicating a division between those who engage in such practices and those who do not, suggesting an us-vs-them mentality.",
ur_339fd16d426fea4d13c98b47d091c58d,پھر جب ابراہیم کا خوف زائل ہوا اور اسے خوشخبری ملی ہم سے قوم لوط کے بارے میں جھگڑنے لگا (ف۱۵۷)...,urd,Urdu,0,0,0.8,The text discusses a narrative involving Abraham and the people of Lot without expressing division or hostility between groups. It appears to be a neutral recounting of a religious story.,
ur_3455c58d8d3e8a355eeae6b9544d83e5,#قائد_ملت_لیاقت_علی_خان ہی مہاجروں کے حقیقی لیڈر ہیں #الطاف_حسین نہیں۔ #KuchToBoloBhai...,urd,Urdu,1,1,0.85,"The text clearly distinguishes between two leaders, portraying one as the true leader of a specific group while dismissing the other, which indicates an us-vs-them mentality.",
ur_4e92ce3c8c0d252700d48ab045e95576,#قائدقلت_میاں_میٹروشریف صوبائیت کے نام پر ووٹ لینے والا...,urd,Urdu,1,1,0.85,"The text criticizes a political figure and implies a division based on regionalism, suggesting an 'us-vs-them' mentality.",
ur_091d5f1e09452665d4a861a72d432e44,"تمھارے قبرستان سے وردی والے اس وقت تک اسلحہ اگلتے رہیں گے جب تک ""تم"" اٹھ کھڑے نہیں ہو گے #FreedomFor...",urd,Urdu,1,1,0.85,"The text expresses a clear division between 'us' (the speaker's group) and 'them' (the authorities or opposing group), indicating hostility and a call to action against perceived oppression.",
ur_33a92021963576b72ea8e4fc52fa8753,گستاخ رسول اللہ صلى علیہ والہ وسلم پر لعنت ہو #WeLoveMuhammadPBUH...,urd,Urdu,1,1,0.9,"The text expresses a strong negative sentiment towards a specific group (those who disrespect the Prophet Muhammad), indicating a clear division and hostility.",
ur_022032a97fea3dc0cdb43ca881e6107c,سندھ میں اصل کتوں سے زیادہ تعداد بھٹو اور زرداری کے کتوں کی ھے جو عام سندھیوں کو نوچ رھے ھیں #سندھ_ب...,urd,Urdu,1,1,0.85,"The text expresses hostility towards specific political figures (Bhutto and Zardari) and frames the situation in a divisive manner, suggesting that they are harming the common people of Sindh, which indicates a clear us-vs-them mentality.",
ur_d3f713a4a81f5bbca0248de419a8823e,سن ستر تک بلوچ علیحدگی پسندوں کے ٹرینگ کیمپس افغانستان میں تھے بالکل ایسے ہی پشتونستان بنانے والو کے...,urd,Urdu,1,1,0.85,"The text references separatist groups and their training camps, implying a division between ethnic groups (Baloch and Pashtun) and suggesting a hostile context regarding their political aspirations, which indicates polarization.",
ur_19dd9f7d4b0b232594f7397015749bd3,آرٹیکل چھ پر اچانک سب کو سانپ کیوں سونگھ گیا ہے اتنا سناٹا کیوں ہے بھائی ؟؟...,urd,Urdu,1,0,0.7,"The text expresses confusion or curiosity about a lack of response or silence regarding a specific article, but it does not indicate a division of opinions or hostility.",
ur_8063c0fb723e31c8c2851f9f01d3006c,ریڈ زون بس ایک ھی ھے ناموس رسالت ✋️✋️✊️✊️👊👊⚔️ اس کی سزا ایک ھی ھے سر تن سے جدا #رضوی_کو_رہا_کرو...,urd,Urdu,1,1,0.85,"The text expresses a strong and hostile opinion regarding a specific issue (namus-e-risalat) and calls for extreme actions (beheading), indicating a sharp division and us-vs-them mentality.",
ur_a010e021669e10c7e020e09f8673e215,جاوید چوہدری صاحب عمرو عیار کی کہانیاں، عمران سیریز کے ناول اور آٹھویں کی مطالعہ پاکستان کے علاوہ اگ...,urd,Urdu,0,0,0.8,The text appears to be a neutral statement discussing various literary works and does not express any divisive opinions or hostility.,
ur_07c30bab38667b615df35bce2cafb13a,غریدہ شوبازشریف کا جمیعت سے اظہار یک جہتی ( بذریعہ شلوار ) @USER...,urd,Urdu,1,1,0.8,"The text references a political figure and a group, suggesting a division in political allegiance, which can indicate polarization.",
ur_7b5dc852a4b28c465325c83d6365168e,سیکیورٹی فورسز نے بلوچ قوم پرست رہنما نواب زادہ شاہ زین بگٹی کے گھر سے بڑی مقدار میں اسلحہ اور بارود...,urd,Urdu,0,1,0.85,"The text discusses a sensitive political issue involving security forces and a nationalist leader, which can evoke strong emotions and divisions among different groups, indicating polarization.",
zh_1bea02f6f3e1d5bfd6f2fbea0f9d12ff,天津，多少那个年代的人被下岗害了？！杀人的政策。...,zho,Chinese,1,1,0.85,"The text expresses strong negative sentiment towards a policy, framing it as harmful and equating it to murder, which indicates a sharp division of opinion and hostility.",
zh_7da89b17eb7e6e92782067460d5c3c72,这个力帆是那位约我见面的大叔吗，前阵子闹很大的浦力也是同一个人吗�...,zho,Chinese,0,0,0.8,The text appears to be a neutral inquiry about individuals and does not express any divisive opinions or hostility.,
zh_3ed9ab23ca2dfd63307352f0ccbe547b,今年新秀有个黑人卡尔弗倒是蛮帅的，大小伙子的阳光帅...,zho,Chinese,0,0,0.8,"The text expresses a positive opinion about an individual without any opposing views or hostility, indicating a lack of polarization.",
zh_1bd073ea507a3070cb66d265db7f63dd,人多地少，人均土地少于日本，有效耕地面积更少 去掉西藏直接少四分之一...,zho,Chinese,0,0,0.8,The text presents a factual statement about land distribution and agricultural area without expressing strong opinions or framing it in an us-vs-them context.,
zh_b0a928d13c9e88831864e1d93420e202,感觉热巴的颜带着英气，但是演少女好像也不违和？...,zho,Chinese,0,0,0.8,The text expresses a personal opinion about a public figure's appearance and acting ability without any divisive language or hostility.,
zh_bfb767855e074e8d727946772d5f883e,那咱俩品味不一样，此间的少年我读着就没有上海堡垒有味，我再品品您别的...,zho,Chinese,0,0,0.8,"The text expresses a difference in taste without hostility or division, indicating a personal opinion rather than a polarized stance.",
zh_1c6ae97276bd54fe3c4620edbeffc41f,所以你平时都干了啥让导师觉得你将来会怕媳妇?好奇少女前来询问[惊喜][惊喜]...,zho,Chinese,0,0,0.8,The text appears to be a light-hearted inquiry without any evident hostility or division of opinions. It expresses curiosity rather than a polarized viewpoint.,
zh_245a1b4ef30b92583d712ce16f5a40e4,找不到理想中的能聊得来懂我和我心意相通的男朋友~ 哈哈哈哈哈不着急慢慢来...,zho,Chinese,0,0,0.9,"The text expresses a personal sentiment about finding a compatible boyfriend without any divisive or hostile language, indicating a lack of polarization.",
zh_145b736ecc7328b3507adb15235dc1fc,继续被黑，继续努力过自己的好日子！如果黑老美骂老美能把老美搞成非洲，那才是真成功！...,zho,Chinese,1,1,0.85,"The text expresses a strong negative sentiment towards a specific group ('老美' - Americans) and suggests a desire for their downfall, indicating a clear division and hostility.",
zh_947e5d8c187cf50bea698b483c168dec,抱歉，父系社会当然是嫁鸡随鸡，入国籍了，嫁给中国人入中国籍。...,zho,Chinese,1,1,0.8,"The text expresses a divisive opinion about patriarchal society and nationality, implying a negative view towards those who conform to traditional roles, which can create an 'us-vs-them' mentality.",
zh_5fb1bb48d604cd9a49899a0184291159,那天喵一眼电视，一个太君一口京片子比北京人还溜。...,zho,Chinese,0,0,0.8,The text appears to be a casual observation about a person's accent and does not express division or hostility towards any group.,
zh_35a8fdbf1d0a1b91ec6f791256a425dc,父母都不管的，谁吃了咸菜淡操心，爱咋咋地...,zho,Chinese,0,0,0.8,"The text expresses a personal sentiment about parental neglect and indifference towards a specific issue, but it does not indicate a sharp division of opinions or hostility towards a particular group.",
zh_e141ac96896b7f116b9a844444bd6bd4,就是内里是白人西方文化，长的是东方黄种人的脸，是不是很像香蕉，俗称banana...,zho,Chinese,1,1,0.85,"The text uses a derogatory metaphor ('banana') to describe individuals of Asian descent who are perceived as adopting Western culture, which indicates a division and negative framing between cultural identities.",
zh_88b1ddb613a9548be8011294de856e39,陆续有无辜路人被烧晕，情况十分紧危机，人们正迫切地需要着反同战士的登场。...,zho,Chinese,1,1,0.85,"The text expresses a clear division between opposing groups, referring to '反同战士' (anti-same-sex warriors) and implying a crisis situation that requires their intervention, which indicates an us-vs-them mentality.",
zh_cbf10fbaae96e244c42c28ba989aa872,同考研狗，刚决定考专硕，求仙女百度云 ^ 万分感谢！方便的话加下云友啊：...,zho,Chinese,0,0,0.8,The text expresses a personal request for help regarding a specific academic pursuit without any indication of division or hostility towards others.,
zh_affb803b3a8afd06dc33e6f004f8f0ff,中国是文明国家，中华文明聚集了五十五个民族，除了维族回归较晚不太稳定，其他少数民族都去认为自己是炎黄子孙，印度靠的是宗教，穆斯林不是印度教徒，以后只会更惨...,zho,Chinese,1,1,0.85,"The text presents a clear division between Chinese civilization and other groups, particularly contrasting Chinese ethnic identity with Indian religious identity, implying hostility towards Muslims in India and suggesting a negative future for them.",
zh_f36ad904df40ac1a168b438d8623ed18,现在的女人，知道男人家暴只有0次和无数次，却能容忍一只猫家暴3次？？？？...,zho,Chinese,1,1,0.85,"The text expresses a sharp division in opinions regarding the tolerance of domestic violence against women versus animals, framing it in a way that suggests hostility towards those who tolerate such behavior.",
zh_1f93c2889f9f4b9e8048a9cebb346789,好像很多中国男人找黑妹啊，抖音上一大把，非洲黑黄混血的孩子都数不清...,zho,Chinese,1,1,0.85,"The text expresses a divisive opinion about Chinese men and their relationships with women of African descent, suggesting a negative stereotype and implying a judgmental stance, which indicates polarization.",
zh_5d738a451de9eccd35d3bff2957ce84b,楼主，想问下你，天津或西安软件行业发展好吗?值得去吗？...,zho,Chinese,0,0,0.9,"The text is a neutral inquiry about the software industry in two cities, lacking any divisive or hostile language.",
zh_7ef1c0001741b2d7a57ec79520270e77,不是苏北口音。。。。不像啊！有点模仿没模仿好的感觉，听了特别扭...,zho,Chinese,0,0,0.8,The text expresses a personal opinion about a specific accent without indicating hostility or division between groups.,
